k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
5,257398.0,258426,1028,2.0420098304748535,0.03555440902709961
6,254325.0,258426,4101,2.0495598316192627,0.1542344093322754
7,258426.0,258426,0,2.4060375690460205,0.009600639343261719
8,258426.0,258426,0,2.367523670196533,0.00028896331787109375
9,258426.0,258426,0,3.0134074687957764,6.413459777832031e-05
10,258426.0,258426,0,3.5343427658081055,0.00012969970703125
11,258426.0,258426,0,3.8500101566314697,0.0002582073211669922
12,258426.0,258426,0,4.100878477096558,0.0009176731109619141
13,258426.0,258426,0,4.1542205810546875,0.0015058517456054688
14,258426.0,258426,0,4.241849660873413,0.0015287399291992188
15,258426.0,258426,0,3.980339527130127,0.0015268325805664062
16,258426.0,258426,0,4.232434988021851,0.003047943115234375
17,258426.0,258426,0,4.041489124298096,0.003187894821166992
18,258426.0,258426,0,4.3916356563568115,0.04527592658996582
19,258426.0,258426,0,4.552577018737793,0.04684090614318848
20,258426.0,258426,0,4.2216150760650635,0.04646730422973633
21,258426.0,258426,0,4.488851547241211,0.056130409240722656
22,258426.0,258426,0,4.172409534454346,0.05701446533203125
23,258426.0,258426,0,4.460813999176025,0.05442690849304199
24,258426.0,258426,0,4.526460886001587,0.05451774597167969
25,258426.0,258426,0,4.21550178527832,0.05366015434265137
26,258426.0,258426,0,4.459866523742676,0.055745601654052734
27,258426.0,258426,0,4.548148155212402,0.055274009704589844
28,258426.0,258426,0,4.243114709854126,0.05220985412597656
29,258426.0,258426,0,4.133185625076294,0.0528109073638916
30,258426.0,258426,0,4.336052656173706,0.05323195457458496
31,258426.0,258426,0,4.407402276992798,0.07693886756896973
32,258426.0,258426,0,4.450025796890259,0.0721125602722168
33,258426.0,258426,0,4.120760917663574,0.07270979881286621
34,258426.0,258426,0,4.239527463912964,0.07338905334472656
35,258426.0,258426,0,4.176604986190796,0.07228326797485352
36,258426.0,258426,0,3.8874716758728027,0.6688446998596191
37,258426.0,258426,0,4.040551662445068,0.6358716487884521
38,258426.0,258426,0,4.115369081497192,0.6751224994659424
39,258426.0,258426,0,4.174084424972534,0.6422853469848633
40,258426.0,258426,0,3.8939332962036133,0.6421573162078857
41,258426.0,258426,0,4.169220447540283,0.6660780906677246
42,258426.0,258426,0,3.8633954524993896,0.6375417709350586
43,258426.0,258426,0,3.8408801555633545,0.6412317752838135
44,258426.0,258426,0,4.0746541023254395,0.6486048698425293
45,258426.0,258426,0,4.098635911941528,0.6466281414031982
46,258426.0,258426,0,3.823655605316162,0.6478874683380127
47,258426.0,258426,0,4.0956501960754395,0.6656193733215332
48,258426.0,258426,0,3.7993290424346924,0.6636021137237549
49,258426.0,258426,0,4.123138666152954,0.6537826061248779
50,258426.0,258426,0,3.8228235244750977,0.6836895942687988
51,258426.0,258426,0,3.8027396202087402,0.6509296894073486
52,258426.0,258426,0,4.063058853149414,0.6370699405670166
53,258426.0,258426,0,3.766484022140503,0.646104097366333
54,258426.0,258426,0,4.0598249435424805,0.6337530612945557
55,258426.0,258426,0,3.754220962524414,0.6413078308105469
56,258426.0,258426,0,3.671072006225586,0.6438417434692383
57,258426.0,258426,0,3.918855905532837,0.679438591003418
58,258426.0,258426,0,3.625124454498291,0.6523075103759766
59,258426.0,258426,0,3.8396246433258057,0.6338372230529785
60,258426.0,258426,0,3.889174461364746,0.6505658626556396
61,258426.0,258426,0,3.595209836959839,0.6090254783630371
62,258426.0,258426,0,3.896562099456787,0.6188278198242188
63,258426.0,258426,0,3.581272602081299,0.6293580532073975
64,258426.0,258426,0,3.856274127960205,0.6014316082000732
65,258426.0,258426,0,3.5550708770751953,0.6205015182495117
66,258426.0,258426,0,3.489203453063965,0.6278634071350098
67,258426.0,258426,0,3.714714765548706,0.617487907409668
68,258426.0,258426,0,3.7487950325012207,0.6054131984710693
69,258426.0,258426,0,3.4397308826446533,0.613612174987793
70,258426.0,258426,0,3.6118505001068115,0.6032929420471191
71,258426.0,258426,0,3.6515378952026367,0.6031856536865234
72,258426.0,258426,0,3.651282548904419,0.590052604675293
73,258426.0,258426,0,3.3638663291931152,0.5984616279602051
74,258426.0,258426,0,3.56191349029541,0.5669786930084229
75,258426.0,258426,0,3.6352591514587402,0.6062180995941162
76,258426.0,258426,0,3.6606619358062744,0.5746903419494629
77,258426.0,258426,0,3.38134503364563,0.5717692375183105
78,258426.0,258426,0,3.330644130706787,0.566462516784668
79,258426.0,258426,0,3.271289825439453,0.5702359676361084
80,258426.0,258426,0,3.454690456390381,0.5557067394256592
81,258426.0,258426,0,3.4641671180725098,0.5652318000793457
82,258426.0,258426,0,3.458503484725952,0.5986452102661133
83,258426.0,258426,0,3.5508389472961426,0.5618200302124023
84,258426.0,258426,0,3.2819981575012207,0.5366663932800293
85,258426.0,258426,0,3.2112629413604736,0.5521547794342041
86,258426.0,258426,0,3.147801399230957,0.5620074272155762
87,258426.0,258426,0,3.29742693901062,0.5312397480010986
88,258426.0,258426,0,3.3293616771698,0.5468544960021973
89,258426.0,258426,0,3.3893184661865234,0.5446057319641113
90,258426.0,258426,0,3.1376357078552246,0.5378952026367188
91,258426.0,258426,0,3.0619006156921387,0.5422477722167969
92,258426.0,258426,0,3.256852149963379,0.5365962982177734
93,258426.0,258426,0,3.0050926208496094,0.5228028297424316
94,258426.0,258426,0,3.219332456588745,0.5241208076477051
95,258426.0,258426,0,3.2732832431793213,0.5222809314727783
96,258426.0,258426,0,3.0212810039520264,0.5064282417297363
97,258426.0,258426,0,3.0091822147369385,0.5123910903930664
98,258426.0,258426,0,3.182617425918579,0.4995574951171875
99,258426.0,258426,0,2.9551169872283936,0.4897177219390869
100,258426.0,258426,0,3.141771078109741,0.4888272285461426
101,258426.0,258426,0,3.2054102420806885,0.49651288986206055
102,258426.0,258426,0,2.931311845779419,0.5005757808685303
103,258426.0,258426,0,3.1280834674835205,0.5079982280731201
104,258426.0,258426,0,2.8713159561157227,0.47826123237609863
105,258426.0,258426,0,3.1114704608917236,0.4915134906768799
106,258426.0,258426,0,2.8813679218292236,0.491502046585083
107,258426.0,258426,0,2.8255531787872314,0.4934689998626709
108,258426.0,258426,0,3.0687644481658936,0.46791791915893555
109,258426.0,258426,0,2.837341785430908,0.4686424732208252
110,258426.0,258426,0,2.7765488624572754,0.47248005867004395
111,258426.0,258426,0,2.7079362869262695,0.45991015434265137
112,258426.0,258426,0,2.922271490097046,0.4699406623840332
113,258426.0,258426,0,2.8878252506256104,0.46615099906921387
114,258426.0,258426,0,2.955073595046997,0.4489114284515381
115,258426.0,258426,0,2.735346794128418,0.46798133850097656
116,258426.0,258426,0,2.6594207286834717,0.46997547149658203
117,258426.0,258426,0,2.6221067905426025,0.4558713436126709
118,258426.0,258426,0,2.765329122543335,0.453932523727417
119,258426.0,258426,0,2.783787250518799,0.45020604133605957
120,258426.0,258426,0,2.802989959716797,0.44843602180480957
121,258426.0,258426,0,2.6040966510772705,0.4375627040863037
122,258426.0,258426,0,2.5134429931640625,0.43191075325012207
123,258426.0,258426,0,2.6922924518585205,0.4467337131500244
124,258426.0,258426,0,2.47373628616333,0.4470493793487549
125,258426.0,258426,0,2.6337084770202637,0.43616676330566406
126,258426.0,258426,0,2.6574718952178955,0.4130585193634033
127,258426.0,258426,0,2.4535717964172363,0.40874266624450684
128,258426.0,258426,0,2.4010164737701416,0.4022645950317383
129,258426.0,258426,0,2.568845272064209,0.4188714027404785
130,258426.0,258426,0,2.5804624557495117,0.3970656394958496
131,258426.0,258426,0,2.3865017890930176,0.4218254089355469
132,258426.0,258426,0,2.5921061038970947,0.39526939392089844
133,258426.0,258426,0,2.402339220046997,0.39394259452819824
134,258426.0,258426,0,2.3244853019714355,0.3957667350769043
135,258426.0,258426,0,2.518449068069458,0.3973274230957031
136,258426.0,258426,0,2.289485216140747,0.38056182861328125
137,258426.0,258426,0,2.4913885593414307,0.38863444328308105
138,258426.0,258426,0,2.2985894680023193,0.38139796257019043
139,258426.0,258426,0,2.232347011566162,0.3748660087585449
140,258426.0,258426,0,2.4495351314544678,0.3792533874511719
141,258426.0,258426,0,2.2657930850982666,0.3730001449584961
142,258426.0,258426,0,2.211637258529663,0.3753228187561035
143,258426.0,258426,0,2.1692566871643066,0.37619853019714355
144,258426.0,258426,0,2.303837537765503,0.35808277130126953
145,258426.0,258426,0,2.1346347332000732,0.35429906845092773
146,258426.0,258426,0,2.2744147777557373,0.37342381477355957
147,258426.0,258426,0,2.098680019378662,0.3609602451324463
148,258426.0,258426,0,2.034358024597168,0.36644816398620605
149,258426.0,258426,0,2.208794355392456,0.345980167388916
150,258426.0,258426,0,2.0431182384490967,0.33237195014953613
151,258426.0,258426,0,2.1547603607177734,0.32988929748535156
152,258426.0,258426,0,2.009772539138794,0.32978034019470215
153,258426.0,258426,0,2.132251739501953,0.32462596893310547
154,258426.0,258426,0,1.98860764503479,0.3259139060974121
155,258426.0,258426,0,1.9154095649719238,0.3259849548339844
156,258426.0,258426,0,2.102729082107544,0.31438493728637695
157,258426.0,258426,0,1.930267572402954,0.31804776191711426
158,258426.0,258426,0,1.8646633625030518,0.3069589138031006
159,258426.0,258426,0,1.8427283763885498,0.30521082878112793
160,258426.0,258426,0,1.9929113388061523,0.3149902820587158
161,258426.0,258426,0,1.8075144290924072,0.3037142753601074
162,258426.0,258426,0,1.9579520225524902,0.2928135395050049
163,258426.0,258426,0,1.815154790878296,0.2884852886199951
164,258426.0,258426,0,1.7528936862945557,0.29545044898986816
165,258426.0,258426,0,1.8845953941345215,0.295501708984375
166,258426.0,258426,0,1.7647960186004639,0.27782297134399414
167,258426.0,258426,0,1.713071584701538,0.27811717987060547
168,258426.0,258426,0,1.6820323467254639,0.2820699214935303
169,258426.0,258426,0,1.811488151550293,0.28577589988708496
170,258426.0,258426,0,1.6713182926177979,0.2825148105621338
171,258426.0,258426,0,1.6102633476257324,0.2732694149017334
172,258426.0,258426,0,1.563364028930664,0.2605891227722168
173,258426.0,258426,0,1.6857118606567383,0.2633705139160156
174,258426.0,258426,0,1.7115323543548584,0.2500643730163574
175,258426.0,258426,0,1.5582938194274902,0.25016260147094727
176,258426.0,258426,0,1.4966254234313965,0.26350927352905273
177,258426.0,258426,0,1.621612310409546,0.25303053855895996
178,258426.0,258426,0,1.4961397647857666,0.24230098724365234
179,258426.0,258426,0,1.4365856647491455,0.23941612243652344
180,258426.0,258426,0,1.5592951774597168,0.23746871948242188
181,258426.0,258426,0,1.5668940544128418,0.22934818267822266
182,258426.0,258426,0,1.414069414138794,0.23322033882141113
183,258426.0,258426,0,1.37821364402771,0.22904610633850098
184,258426.0,258426,0,1.480210304260254,0.2366194725036621
185,258426.0,258426,0,1.3595476150512695,0.2319040298461914
186,258426.0,258426,0,1.3126001358032227,0.2259814739227295
187,258426.0,258426,0,1.419813871383667,0.23017024993896484
188,258426.0,258426,0,1.3327662944793701,0.21429157257080078
189,258426.0,258426,0,1.2887861728668213,0.20962786674499512
190,258426.0,258426,0,1.2473387718200684,0.2126753330230713
191,258426.0,258426,0,1.3526520729064941,0.2053828239440918
192,258426.0,258426,0,1.2240290641784668,0.19881010055541992
193,258426.0,258426,0,1.2026708126068115,0.19983267784118652
194,258426.0,258426,0,1.1689822673797607,0.1962425708770752
195,258426.0,258426,0,1.2728407382965088,0.19190239906311035
196,258426.0,258426,0,1.1381802558898926,0.18590021133422852
197,258426.0,258426,0,1.1186234951019287,0.18329095840454102
198,258426.0,258426,0,1.2045423984527588,0.18016767501831055
199,258426.0,258426,0,1.0844848155975342,0.18777155876159668
200,258426.0,258426,0,1.0421161651611328,0.17252516746520996
201,258426.0,258426,0,1.1264286041259766,0.1750779151916504
202,258426.0,258426,0,1.0051655769348145,0.17098236083984375
203,258426.0,258426,0,1.1018085479736328,0.1659870147705078
204,258426.0,258426,0,0.9968931674957275,0.1624002456665039
205,258426.0,258426,0,0.9578690528869629,0.15994906425476074
206,258426.0,258426,0,0.8964705467224121,0.14555048942565918
207,258426.0,258426,0,0.9795491695404053,0.14447903633117676
208,258426.0,258426,0,0.8657641410827637,0.14477324485778809
209,258426.0,258426,0,0.8491003513336182,0.13843059539794922
5,257398.0,258426,1028,2.2573647499084473,0.03589820861816406
6,254325.0,258426,4101,2.1245574951171875,0.1535956859588623
7,258426.0,258426,0,2.194183826446533,0.009693622589111328
8,258426.0,258426,0,2.624819278717041,0.0003249645233154297
9,258426.0,258426,0,3.009279727935791,5.030632019042969e-05
10,258426.0,258426,0,3.6413750648498535,0.00013518333435058594
11,258426.0,258426,0,4.254888296127319,0.00026535987854003906
12,258426.0,258426,0,3.986353635787964,0.0009443759918212891
13,258426.0,258426,0,4.270197868347168,0.001537322998046875
14,258426.0,258426,0,4.338504314422607,0.0015757083892822266
15,258426.0,258426,0,3.948934316635132,0.0015490055084228516
16,258426.0,258426,0,4.224209547042847,0.003082752227783203
17,258426.0,258426,0,3.994586944580078,0.0029904842376708984
18,258426.0,258426,0,4.341931343078613,0.04679584503173828
19,258426.0,258426,0,4.419685363769531,0.04730558395385742
20,258426.0,258426,0,4.507189750671387,0.04769563674926758
21,258426.0,258426,0,4.506085634231567,0.0540618896484375
22,258426.0,258426,0,4.607529878616333,0.05433011054992676
23,258426.0,258426,0,4.256541728973389,0.05427217483520508
24,258426.0,258426,0,4.176470994949341,0.05368781089782715
25,258426.0,258426,0,4.426892280578613,0.0544278621673584
26,258426.0,258426,0,4.488298654556274,0.0559847354888916
27,258426.0,258426,0,4.49299693107605,0.053748130798339844
28,258426.0,258426,0,4.204824209213257,0.0561826229095459
29,258426.0,258426,0,4.4553375244140625,0.054073333740234375
30,258426.0,258426,0,4.501139402389526,0.05254936218261719
31,258426.0,258426,0,4.602634906768799,0.07262539863586426
32,258426.0,258426,0,4.225986480712891,0.07393074035644531
33,258426.0,258426,0,4.092374801635742,0.07509899139404297
34,258426.0,258426,0,4.358800649642944,0.0727541446685791
35,258426.0,258426,0,3.9545271396636963,0.0759279727935791
36,258426.0,258426,0,4.257213592529297,0.6582815647125244
37,258426.0,258426,0,3.9323813915252686,0.6790933609008789
38,258426.0,258426,0,3.9018049240112305,0.6511600017547607
39,258426.0,258426,0,4.206409215927124,0.6643531322479248
40,258426.0,258426,0,3.893583059310913,0.6503443717956543
41,258426.0,258426,0,3.8044238090515137,0.6637911796569824
42,258426.0,258426,0,4.047415494918823,0.6651546955108643
43,258426.0,258426,0,4.024664878845215,0.6780369281768799
44,258426.0,258426,0,4.04014253616333,0.7040276527404785
45,258426.0,258426,0,4.049171209335327,0.6416563987731934
46,258426.0,258426,0,4.16850471496582,0.6870303153991699
47,258426.0,258426,0,3.814485788345337,0.649055004119873
48,258426.0,258426,0,3.7938666343688965,0.6659455299377441
49,258426.0,258426,0,4.097173452377319,0.67610764503479
50,258426.0,258426,0,3.7731306552886963,0.6746509075164795
