k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
5,257398.0,258426,1028,2.1481566429138184,0.0374605655670166
6,254325.0,258426,4101,2.0432262420654297,0.14412450790405273
7,258426.0,258426,0,2.182976245880127,0.010431766510009766
8,258426.0,258426,0,2.4512765407562256,0.00048279762268066406
9,258426.0,258426,0,3.1894631385803223,7.2479248046875e-05
10,258426.0,258426,0,3.600660562515259,9.870529174804688e-05
11,258426.0,258426,0,4.337392807006836,0.0007967948913574219
12,258426.0,258426,0,4.12356424331665,0.0009462833404541016
13,258426.0,258426,0,4.837289571762085,0.012095928192138672
14,258426.0,258426,0,4.2950758934021,0.013011455535888672
15,258426.0,258426,0,4.2145349979400635,0.015397071838378906
16,258426.0,258426,0,4.488680124282837,0.032508134841918945
17,258426.0,258426,0,4.186677694320679,0.03187847137451172
18,258426.0,258426,0,4.569978952407837,0.036303043365478516
19,258426.0,258426,0,4.808796405792236,0.03675961494445801
20,258426.0,258426,0,4.389179468154907,0.0801854133605957
21,258426.0,258426,0,4.844411849975586,0.0834815502166748
22,258426.0,258426,0,4.414870738983154,0.08172488212585449
23,258426.0,258426,0,4.30091404914856,0.08744454383850098
24,258426.0,258426,0,4.531586170196533,0.08648824691772461
25,258426.0,258426,0,4.571505069732666,0.08793830871582031
26,258426.0,258426,0,4.572494029998779,0.08246302604675293
27,258426.0,258426,0,4.607947111129761,0.0819694995880127
28,258426.0,258426,0,4.260042905807495,0.08627486228942871
29,258426.0,258426,0,4.518123149871826,0.08687400817871094
30,258426.0,258426,0,4.530384540557861,0.08452105522155762
31,258426.0,258426,0,4.636013984680176,0.1463770866394043
32,258426.0,258426,0,4.253164291381836,0.14577817916870117
33,258426.0,258426,0,4.522535800933838,0.14286422729492188
34,258426.0,258426,0,4.147003412246704,0.14667344093322754
35,258426.0,258426,0,3.9641339778900146,0.15327739715576172
36,258426.0,258426,0,4.209169864654541,0.6473336219787598
37,258426.0,258426,0,4.319053411483765,0.6513972282409668
38,258426.0,258426,0,3.9771528244018555,0.6487469673156738
39,258426.0,258426,0,4.3023412227630615,0.6402840614318848
40,258426.0,258426,0,4.000373601913452,0.6524887084960938
41,258426.0,258426,0,3.9400250911712646,0.6537051200866699
42,258426.0,258426,0,4.2000133991241455,0.6378154754638672
43,258426.0,258426,0,3.9047482013702393,0.6727659702301025
44,258426.0,258426,0,4.1172027587890625,0.6645030975341797
45,258426.0,258426,0,4.114112615585327,0.6581814289093018
46,258426.0,258426,0,4.205561399459839,0.6520030498504639
47,258426.0,258426,0,3.8574392795562744,0.6712274551391602
48,258426.0,258426,0,4.063701152801514,0.6410770416259766
49,258426.0,258426,0,4.140888929367065,0.6730527877807617
50,258426.0,258426,0,3.8381643295288086,0.6554667949676514
51,258426.0,258426,0,4.127385854721069,0.6529452800750732
52,258426.0,258426,0,3.8310060501098633,0.6624770164489746
53,258426.0,258426,0,4.1225104331970215,0.6428337097167969
54,258426.0,258426,0,3.7526426315307617,0.6213445663452148
55,258426.0,258426,0,4.027355670928955,0.6429030895233154
56,258426.0,258426,0,4.087143898010254,0.6294822692871094
57,258426.0,258426,0,3.7592997550964355,0.6257944107055664
58,258426.0,258426,0,4.023817777633667,0.6285429000854492
59,258426.0,258426,0,4.114580869674683,0.6167583465576172
60,258426.0,258426,0,3.7542941570281982,0.5973258018493652
