k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
5,257398.0,258426,1028,2.1981565952301025,0.03757524490356445
6,254325.0,258426,4101,2.0713038444519043,0.14646005630493164
7,258426.0,258426,0,2.2167651653289795,0.009368419647216797
8,258426.0,258426,0,2.481658697128296,0.0006670951843261719
9,258426.0,258426,0,3.1822590827941895,7.176399230957031e-05
10,258426.0,258426,0,3.569305181503296,0.00011467933654785156
11,258426.0,258426,0,4.347799777984619,0.00041937828063964844
12,258426.0,258426,0,4.149400234222412,0.0014467239379882812
13,258426.0,258426,0,4.823442220687866,0.0014278888702392578
14,258426.0,258426,0,4.3181610107421875,0.0013365745544433594
15,258426.0,258426,0,4.259564638137817,0.003392457962036133
16,258426.0,258426,0,4.4747068881988525,0.0033617019653320312
17,258426.0,258426,0,4.197709083557129,0.015224695205688477
18,258426.0,258426,0,4.557810544967651,0.015149354934692383
19,258426.0,258426,0,4.823711395263672,0.015437841415405273
20,258426.0,258426,0,4.431920766830444,0.015172243118286133
21,258426.0,258426,0,4.850818872451782,0.016017675399780273
22,258426.0,258426,0,4.463245868682861,0.016505002975463867
23,258426.0,258426,0,4.350517749786377,0.01667046546936035
24,258426.0,258426,0,4.603724956512451,0.016999483108520508
25,258426.0,258426,0,4.630004644393921,0.016817569732666016
26,258426.0,258426,0,4.615861177444458,0.0157470703125
27,258426.0,258426,0,4.687328338623047,0.01641678810119629
28,258426.0,258426,0,4.309486150741577,0.016810178756713867
29,258426.0,258426,0,4.574560880661011,0.1608567237854004
30,258426.0,258426,0,4.549307823181152,0.19827890396118164
31,258426.0,258426,0,4.624239444732666,0.35694169998168945
32,258426.0,258426,0,4.262508869171143,0.47057437896728516
33,258426.0,258426,0,4.510971546173096,0.45367980003356934
34,258426.0,258426,0,4.136248826980591,0.5120749473571777
35,258426.0,258426,0,3.9757626056671143,0.4532172679901123
36,258426.0,258426,0,4.145894765853882,0.6622745990753174
37,258426.0,258426,0,4.249334335327148,0.7148873805999756
38,258426.0,258426,0,3.951629638671875,0.6785175800323486
39,258426.0,258426,0,4.241568088531494,0.6811940670013428
40,258426.0,258426,0,3.9778225421905518,0.7226734161376953
41,258426.0,258426,0,3.9096925258636475,0.6545693874359131
42,258426.0,258426,0,4.1178505420684814,0.703376054763794
43,258426.0,258426,0,3.883535385131836,0.6666114330291748
44,258426.0,258426,0,4.03150200843811,0.6489264965057373
45,258426.0,258426,0,4.074400901794434,0.6780257225036621
46,258426.0,258426,0,4.162887096405029,0.7292652130126953
47,258426.0,258426,0,3.8521575927734375,0.6686086654663086
48,258426.0,258426,0,4.161153316497803,0.6743781566619873
49,258426.0,258426,0,3.8436319828033447,0.7011795043945312
50,258426.0,258426,0,4.190868139266968,0.6755409240722656
51,258426.0,258426,0,3.8534231185913086,0.6993167400360107
52,258426.0,258426,0,4.2141804695129395,0.6691303253173828
53,258426.0,258426,0,3.8661272525787354,0.7011566162109375
54,258426.0,258426,0,3.8058197498321533,0.6679472923278809
55,258426.0,258426,0,4.115587949752808,0.6710541248321533
56,258426.0,258426,0,3.788313865661621,0.6898360252380371
57,258426.0,258426,0,3.720937490463257,0.6288638114929199
58,258426.0,258426,0,3.9459495544433594,0.6755499839782715
59,258426.0,258426,0,4.019537925720215,0.662883996963501
60,258426.0,258426,0,3.744333267211914,0.6840031147003174
61,258426.0,258426,0,3.6753671169281006,0.6351399421691895
62,258426.0,258426,0,3.881516933441162,0.6575527191162109
63,258426.0,258426,0,3.6017260551452637,0.6193037033081055
64,258426.0,258426,0,3.9096457958221436,0.6747214794158936
65,258426.0,258426,0,3.632359504699707,0.6349396705627441
66,258426.0,258426,0,3.5118513107299805,0.6147468090057373
67,258426.0,258426,0,3.7551827430725098,0.64109206199646
68,258426.0,258426,0,3.7210123538970947,0.6103284358978271
69,258426.0,258426,0,3.780567169189453,0.6201016902923584
70,258426.0,258426,0,3.4389662742614746,0.6183364391326904
71,258426.0,258426,0,3.624049425125122,0.6017954349517822
72,258426.0,258426,0,3.7098960876464844,0.6284551620483398
73,258426.0,258426,0,3.7431857585906982,0.6100072860717773
74,258426.0,258426,0,3.4545559883117676,0.5815727710723877
75,258426.0,258426,0,3.681210994720459,0.6383767127990723
