k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
5,257398.0,258426,1028,2.048318862915039,0.03561139106750488
6,254325.0,258426,4101,2.300977945327759,0.1428079605102539
7,258426.0,258426,0,2.0968120098114014,0.00589442253112793
8,258426.0,258426,0,2.3715155124664307,0.0001354217529296875
9,258426.0,258426,0,2.87727952003479,6.341934204101562e-05
10,258426.0,258426,0,3.646604299545288,0.00010371208190917969
11,258426.0,258426,0,3.8910727500915527,0.0005402565002441406
12,258426.0,258426,0,3.842244863510132,0.0020155906677246094
13,258426.0,258426,0,4.130463600158691,0.0023915767669677734
14,258426.0,258426,0,3.892813205718994,0.007049560546875
15,258426.0,258426,0,4.149258375167847,0.007601737976074219
16,258426.0,258426,0,3.908935308456421,0.007753610610961914
17,258426.0,258426,0,3.9021923542022705,0.007719278335571289
18,258426.0,258426,0,4.206202030181885,0.031138896942138672
19,258426.0,258426,0,4.383066415786743,0.030829668045043945
20,258426.0,258426,0,4.0718913078308105,0.06873464584350586
21,258426.0,258426,0,4.371682405471802,0.09973478317260742
22,258426.0,258426,0,4.4236955642700195,0.06829452514648438
23,258426.0,258426,0,4.133636474609375,0.09886932373046875
24,258426.0,258426,0,4.4114110469818115,0.09985780715942383
25,258426.0,258426,0,4.117412805557251,0.0966639518737793
26,258426.0,258426,0,4.3772783279418945,0.09865355491638184
27,258426.0,258426,0,4.455942630767822,0.0985860824584961
28,258426.0,258426,0,4.067032814025879,0.10448551177978516
29,258426.0,258426,0,4.364454984664917,0.10883116722106934
30,258426.0,258426,0,4.383073806762695,0.112762451171875
31,258426.0,258426,0,4.055299758911133,0.11929631233215332
32,258426.0,258426,0,4.317051887512207,0.11817216873168945
33,258426.0,258426,0,4.347135305404663,0.12311577796936035
34,258426.0,258426,0,3.9608960151672363,0.11851906776428223
35,258426.0,258426,0,4.066494703292847,0.11742067337036133
36,258426.0,258426,0,4.11906099319458,0.6823163032531738
37,258426.0,258426,0,4.200833082199097,0.6770973205566406
38,258426.0,258426,0,3.907273054122925,0.6761219501495361
39,258426.0,258426,0,3.8353030681610107,0.6853539943695068
40,258426.0,258426,0,4.1294286251068115,0.6617798805236816
41,258426.0,258426,0,3.8432884216308594,0.6797831058502197
42,258426.0,258426,0,4.1111369132995605,0.6851661205291748
43,258426.0,258426,0,4.162875175476074,0.7015314102172852
44,258426.0,258426,0,3.8764753341674805,0.6794784069061279
45,258426.0,258426,0,3.8203558921813965,0.6695849895477295
46,258426.0,258426,0,4.109573602676392,0.6897342205047607
47,258426.0,258426,0,3.796286106109619,0.6843719482421875
48,258426.0,258426,0,4.076609134674072,0.6882164478302002
49,258426.0,258426,0,3.8329672813415527,0.6844325065612793
50,258426.0,258426,0,4.180301904678345,0.6565263271331787
51,258426.0,258426,0,3.8392534255981445,0.6936218738555908
52,258426.0,258426,0,3.7923812866210938,0.6801347732543945
53,258426.0,258426,0,4.067431211471558,0.6405813694000244
54,258426.0,258426,0,3.7514517307281494,0.6452996730804443
