k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
5,257398.0,258426,1028,2.1969382762908936,0.03882145881652832
6,254325.0,258426,4101,2.117514133453369,0.15128684043884277
7,258426.0,258426,0,2.2417855262756348,0.006659746170043945
8,258426.0,258426,0,2.5190038681030273,0.0001475811004638672
9,258426.0,258426,0,3.2142035961151123,0.00013256072998046875
10,258426.0,258426,0,3.611429452896118,0.0001666545867919922
11,258426.0,258426,0,4.295201778411865,0.0002856254577636719
12,258426.0,258426,0,4.150252103805542,0.0003440380096435547
13,258426.0,258426,0,4.686810255050659,0.00490260124206543
14,258426.0,258426,0,4.263046503067017,0.01952505111694336
15,258426.0,258426,0,4.228358507156372,0.02429056167602539
16,258426.0,258426,0,4.465942621231079,0.028052091598510742
17,258426.0,258426,0,4.265413999557495,0.03008270263671875
18,258426.0,258426,0,4.572674036026001,0.04024791717529297
19,258426.0,258426,0,4.797311067581177,0.03744697570800781
20,258426.0,258426,0,4.489953279495239,0.1128532886505127
21,258426.0,258426,0,4.4356091022491455,0.09674644470214844
22,258426.0,258426,0,4.7304768562316895,0.1006932258605957
23,258426.0,258426,0,4.825424432754517,0.09765362739562988
24,258426.0,258426,0,4.863412618637085,0.09520387649536133
25,258426.0,258426,0,4.4672675132751465,0.10156893730163574
26,258426.0,258426,0,4.760653257369995,0.09517312049865723
27,258426.0,258426,0,4.902084827423096,0.09930706024169922
28,258426.0,258426,0,4.49147629737854,0.09881329536437988
29,258426.0,258426,0,4.410560369491577,0.09735465049743652
30,258426.0,258426,0,4.741015672683716,0.11318349838256836
31,258426.0,258426,0,4.824899435043335,0.09861111640930176
32,258426.0,258426,0,4.514867067337036,0.11080741882324219
33,258426.0,258426,0,4.785128593444824,0.12048077583312988
34,258426.0,258426,0,4.409083127975464,0.11087870597839355
35,258426.0,258426,0,4.214228630065918,0.1168680191040039
36,258426.0,258426,0,4.347246170043945,0.6739888191223145
37,258426.0,258426,0,4.410752058029175,0.6945734024047852
38,258426.0,258426,0,4.152982234954834,0.6896243095397949
39,258426.0,258426,0,4.453399896621704,0.6742963790893555
40,258426.0,258426,0,4.173128128051758,0.6657955646514893
41,258426.0,258426,0,4.124444007873535,0.6635923385620117
42,258426.0,258426,0,4.410689830780029,0.6739048957824707
43,258426.0,258426,0,4.0702221393585205,0.668776273727417
44,258426.0,258426,0,4.240082502365112,0.6886298656463623
45,258426.0,258426,0,4.262790679931641,0.687375545501709
46,258426.0,258426,0,4.366170167922974,0.6668238639831543
47,258426.0,258426,0,4.066113710403442,0.6837210655212402
48,258426.0,258426,0,4.258331298828125,0.6873660087585449
49,258426.0,258426,0,4.315287828445435,0.6551411151885986
50,258426.0,258426,0,4.040153980255127,0.7090332508087158
51,258426.0,258426,0,4.222017765045166,0.6668617725372314
52,258426.0,258426,0,4.262370824813843,0.6733283996582031
53,258426.0,258426,0,4.228850364685059,0.6777894496917725
54,258426.0,258426,0,4.3068952560424805,0.6808896064758301
55,258426.0,258426,0,4.013070344924927,0.6549150943756104
56,258426.0,258426,0,3.9526538848876953,0.6591176986694336
57,258426.0,258426,0,4.1362082958221436,0.646416187286377
58,258426.0,258426,0,4.1178343296051025,0.6657078266143799
59,258426.0,258426,0,4.135348558425903,0.6383414268493652
