edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,10000,10000,0.034996986389160156,0.4645066261291504,0.07441139221191406
0,10000,10000,0.02404046058654785,0.3848848342895508,0.0755002498626709
0,10000,10000,0.019997119903564453,0.6015012264251709,0.08119893074035645
0,10000,10000,0.029999732971191406,0.423297643661499,0.0795595645904541
0,10000,10000,0.03000020980834961,0.42568016052246094,0.10363388061523438
0,10000,10000,0.026030302047729492,0.414198637008667,0.08562707901000977
0,10000,10000,0.024019241333007812,0.3917961120605469,0.08562588691711426
0,10000,10000,0.027956008911132812,0.38716983795166016,0.08061575889587402
0,10000,10000,0.021964073181152344,0.37513136863708496,0.07752013206481934
0,10000,10000,0.024040699005126953,0.4037132263183594,0.07561182975769043
0,10000,10000,0.02504706382751465,0.35870957374572754,0.07557296752929688
0,10000,10000,0.021003246307373047,0.3990664482116699,0.10332584381103516
0,10000,10000,0.024509191513061523,0.361774206161499,0.06952500343322754
0,10000,10000,0.021955251693725586,0.4012939929962158,0.07362627983093262
0,10000,10000,0.0260009765625,0.3938713073730469,0.07155966758728027
0,10000,10000,0.02804732322692871,0.39074206352233887,0.08562088012695312
0,10000,10000,0.022004365921020508,0.48641443252563477,0.1680757999420166
0,10000,10000,0.02400064468383789,0.41449522972106934,0.06863665580749512
0,10000,10000,0.017998695373535156,0.39440250396728516,0.07825779914855957
0,10000,10000,0.027960777282714844,0.4066047668457031,0.0695047378540039
0,10000,10000,0.02496051788330078,0.3535933494567871,0.06701183319091797
0,10000,10000,0.025078535079956055,0.4040048122406006,0.06956338882446289
0,10000,10000,0.022048473358154297,0.35952067375183105,0.06663990020751953
0,10000,10000,0.023035764694213867,0.4212062358856201,0.08059906959533691
0,10000,10000,0.03004002571105957,0.3646693229675293,0.06963086128234863
0,10000,10000,0.019005298614501953,0.3758111000061035,0.09360575675964355
0,10000,10000,0.024595975875854492,0.3679800033569336,0.06959319114685059
0,10000,10000,0.02199721336364746,0.34533071517944336,0.07900381088256836
0,10000,10000,0.03421664237976074,0.3955349922180176,0.06903314590454102
0,10000,10000,0.02260565757751465,0.36394715309143066,0.07846856117248535
0,10000,10000,0.023011207580566406,0.40041089057922363,0.07163333892822266
0,10000,10000,0.022991657257080078,0.36068129539489746,0.06958889961242676
0,10000,10000,0.02599811553955078,0.38168764114379883,0.06399726867675781
0,10000,10000,0.025554895401000977,0.37041664123535156,0.07259321212768555
0,10000,10000,0.024001359939575195,0.38290905952453613,0.06722760200500488
0,10000,10000,0.019965171813964844,0.35962390899658203,0.08501696586608887
0,10000,10000,0.025525331497192383,0.38115358352661133,0.08861398696899414
0,10000,10000,0.024568796157836914,0.435333251953125,0.07564520835876465
0,10000,10000,0.022034645080566406,0.46288061141967773,0.08196067810058594
0,10000,10000,0.023560762405395508,0.8681240081787109,0.10153436660766602
0,10000,10000,0.023518800735473633,0.44133949279785156,0.11624979972839355
0,10000,10000,0.02800893783569336,0.5104258060455322,0.10351371765136719
0,10000,10000,0.03200411796569824,0.5336077213287354,0.11048626899719238
0,10000,10000,0.026516437530517578,0.42154502868652344,0.07335281372070312
0,10000,10000,0.023001432418823242,0.3892829418182373,0.08450603485107422
0,10000,10000,0.02700209617614746,0.42394185066223145,0.07956695556640625
0,10000,10000,0.01996159553527832,0.41510653495788574,0.0855569839477539
0,10000,10000,0.029044151306152344,0.4546825885772705,0.1630687713623047
0,10000,10000,0.024998903274536133,0.5317440032958984,0.09559106826782227
0,10000,10000,0.029003620147705078,0.46325206756591797,0.12352895736694336
0,10000,10000,0.027531147003173828,0.49169206619262695,0.0933079719543457
0,10000,10000,0.020247459411621094,0.4633464813232422,0.08752560615539551
