edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,10000,10000,0.02199530601501465,0.5702304840087891,0.08365654945373535
0,10000,10000,0.02859187126159668,0.35097312927246094,0.09958934783935547
0,10000,10000,0.05419301986694336,0.36649250984191895,0.06656050682067871
0,10000,10000,0.02099919319152832,0.34446144104003906,0.06098365783691406
0,10000,10000,0.02005147933959961,0.33461952209472656,0.05399656295776367
0,10000,10000,0.018507003784179688,0.33298778533935547,0.0656583309173584
0,10000,10000,0.021000385284423828,0.3309361934661865,0.05358433723449707
0,10000,10000,0.020004749298095703,0.3475611209869385,0.053548336029052734
0,10000,10000,0.019953012466430664,0.3315858840942383,0.07520604133605957
0,10000,10000,0.015993118286132812,0.30130934715270996,0.056333303451538086
0,10000,10000,0.020001649856567383,0.3435673713684082,0.07438182830810547
0,10000,10000,0.024009227752685547,0.32384490966796875,0.05396294593811035
0,10000,10000,0.01804828643798828,0.3174314498901367,0.0599977970123291
0,10000,10000,0.01804947853088379,0.33649730682373047,0.06404614448547363
0,10000,10000,0.023443222045898438,0.3385164737701416,0.06758713722229004
0,10000,10000,0.02499222755432129,0.3174138069152832,0.07051444053649902
0,10000,10000,0.02095651626586914,0.3122532367706299,0.07564449310302734
0,10000,10000,0.021959781646728516,0.3258538246154785,0.07156085968017578
0,10000,10000,0.017997026443481445,0.3258216381072998,0.07694530487060547
0,10000,10000,0.02161240577697754,0.3747880458831787,0.06756973266601562
0,10000,10000,0.023959636688232422,0.3773994445800781,0.0755765438079834
0,10000,10000,0.024996042251586914,0.3327639102935791,0.07438135147094727
0,10000,10000,0.028003692626953125,0.38578152656555176,0.07437396049499512
0,10000,10000,0.028042078018188477,0.35088467597961426,0.0679936408996582
0,10000,10000,0.020175695419311523,0.3891017436981201,0.07300019264221191
0,10000,10000,0.020043373107910156,0.3464090824127197,0.06068706512451172
0,10000,10000,0.0189974308013916,0.3557727336883545,0.11163043975830078
0,10000,10000,0.039559125900268555,0.4500308036804199,0.0755305290222168
0,10000,10000,0.03101515769958496,0.46744680404663086,0.09355545043945312
0,10000,10000,0.03296256065368652,0.4370439052581787,0.08357644081115723
0,10000,10000,0.03203630447387695,0.5532855987548828,0.14204764366149902
0,10000,10000,0.0350039005279541,0.4970064163208008,0.1006476879119873
0,10000,10000,0.02800917625427246,0.4369356632232666,0.08760976791381836
0,10000,10000,0.023001432418823242,0.4580042362213135,0.08134317398071289
0,10000,10000,0.02264094352722168,0.5858862400054932,0.07851743698120117
0,10000,10000,0.03525876998901367,0.5163428783416748,0.09553289413452148
0,10000,10000,0.03199410438537598,0.4374089241027832,0.09055423736572266
0,10000,10000,0.032622337341308594,0.46616268157958984,0.07653594017028809
0,10000,10000,0.030043840408325195,0.5763106346130371,0.1900959014892578
0,10000,10000,0.03198957443237305,0.4659607410430908,0.12552762031555176
