edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,10000,10000,0.019944429397583008,0.3230607509613037,0.08354592323303223
0,10000,10000,0.026046037673950195,0.30297231674194336,0.08151626586914062
0,10000,10000,0.023087501525878906,0.35324597358703613,0.09652400016784668
0,10000,10000,0.032007694244384766,0.3563559055328369,0.2130579948425293
0,10000,10000,0.05954766273498535,0.6220762729644775,0.08861804008483887
0,10000,10000,0.04900240898132324,0.5759210586547852,0.09351038932800293
0,10000,10000,0.03900289535522461,0.5025475025177002,0.1467142105102539
0,10000,10000,0.031009197235107422,0.4859342575073242,0.09750127792358398
0,10000,10000,0.02599191665649414,0.36039209365844727,0.0756528377532959
0,10000,10000,0.03800368309020996,0.35359907150268555,0.06952166557312012
0,10000,10000,0.02400517463684082,0.3486931324005127,0.07854175567626953
0,10000,10000,0.02803325653076172,0.3309164047241211,0.0696401596069336
0,10000,10000,0.018997669219970703,0.34264349937438965,0.06898355484008789
0,10000,10000,0.019051790237426758,0.3142571449279785,0.07594776153564453
0,10000,10000,0.02651357650756836,0.33992528915405273,0.0821983814239502
0,10000,10000,0.02001810073852539,0.33022379875183105,0.08306884765625
0,10000,10000,0.02803802490234375,0.4198904037475586,0.15654492378234863
0,10000,10000,0.04653167724609375,0.46428656578063965,0.1149907112121582
0,10000,10000,0.025997400283813477,0.4604301452636719,0.085601806640625
0,10000,10000,0.025015592575073242,0.4035155773162842,0.07602858543395996
0,10000,10000,0.020012855529785156,0.351177453994751,0.07751631736755371
0,10000,10000,0.021003246307373047,0.3449258804321289,0.06954741477966309
0,10000,10000,0.021033525466918945,0.33605360984802246,0.0844869613647461
0,10000,10000,0.024998903274536133,0.32489848136901855,0.07259345054626465
0,10000,10000,0.022998332977294922,0.3126399517059326,0.06965303421020508
0,10000,10000,0.020999670028686523,0.3584563732147217,0.08209872245788574
0,10000,10000,0.02548074722290039,0.30107545852661133,0.07496404647827148
0,10000,10000,0.020603656768798828,0.43636250495910645,0.10065269470214844
0,10000,10000,0.026997804641723633,0.5417919158935547,0.1395266056060791
0,10000,10000,0.053559303283691406,0.5972392559051514,0.16855287551879883
0,10000,10000,0.03151988983154297,0.46717381477355957,0.09061670303344727
0,10000,10000,0.025482892990112305,0.49726200103759766,0.15106725692749023
0,10000,10000,0.031995296478271484,0.4918026924133301,0.10358119010925293
0,10000,10000,0.03329181671142578,0.899461030960083,0.24211764335632324
0,10000,10000,0.05954718589782715,0.7188260555267334,0.13853931427001953
0,10000,10000,0.05055594444274902,0.5667304992675781,0.177962064743042
0,10000,10000,0.04753518104553223,0.5466780662536621,0.10252070426940918
