k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
6,10000,10000,0,0.045056819915771484,0.0
7,10000,10000,0,0.03094339370727539,0.0
8,10000,10000,0,0.11807441711425781,0.0
9,10000,10000,0,0.10753965377807617,0.012993335723876953
10,10000,10000,0,0.23708367347717285,0.0355226993560791
11,10000,10000,0,0.06101727485656738,0.03601264953613281
12,10000,10000,0,0.050527334213256836,0.0380253791809082
13,0,10000,10000,0.28177618980407715,0.7606432437896729
14,0,10000,10000,0.25116467475891113,0.6920616626739502
15,0,10000,10000,0.05955100059509277,0.6426575183868408
16,0,10000,10000,0.05053973197937012,0.6450355052947998
17,0,10000,10000,0.02909064292907715,0.4260408878326416
18,0,10000,10000,0.17071199417114258,0.4792807102203369
19,0,10000,10000,0.17217302322387695,0.4501078128814697
20,0,10000,10000,0.17862796783447266,0.49678635597229004
21,0,10000,10000,0.05062150955200195,0.6342267990112305
22,0,10000,10000,0.08660483360290527,0.680924654006958
23,0,10000,10000,0.23623943328857422,0.8366913795471191
24,0,10000,10000,0.23748445510864258,0.6183111667633057
25,0,10000,10000,0.20020222663879395,0.5037806034088135
26,0,10000,10000,0.06262493133544922,0.7705833911895752
27,0,10000,10000,0.12510061264038086,0.7725317478179932
28,0,10000,10000,0.4183323383331299,0.6888232231140137
29,0,10000,10000,0.20700454711914062,0.7192726135253906
30,0,10000,10000,0.1522386074066162,0.5338075160980225
31,0,10000,10000,0.06956720352172852,0.7488024234771729
32,0,10000,10000,0.06903314590454102,0.5700066089630127
33,0,10000,10000,0.19005036354064941,0.5716073513031006
34,0,10000,10000,0.1785573959350586,0.5214595794677734
35,0,10000,10000,0.2348160743713379,0.5003852844238281
36,0,10000,10000,0.04901432991027832,0.7122223377227783
37,0,10000,10000,0.060016632080078125,0.5501985549926758
38,0,10000,10000,0.20714497566223145,0.536329984664917
39,0,10000,10000,0.1840813159942627,0.7337462902069092
40,0,10000,10000,0.15616583824157715,0.7938730716705322
41,0,10000,10000,0.04598712921142578,0.5417983531951904
42,0,10000,10000,0.05795860290527344,0.45148777961730957
43,0,10000,10000,0.14960432052612305,0.6508433818817139
44,0,10000,10000,0.19722986221313477,0.6524012088775635
45,0,10000,10000,0.21711087226867676,0.6252846717834473
46,0,10000,10000,0.07601284980773926,0.7514612674713135
47,0,10000,10000,0.09752416610717773,0.659867525100708
48,0,10000,10000,0.19662261009216309,0.6268541812896729
49,0,10000,10000,0.1495981216430664,0.3622262477874756
50,0,10000,10000,0.13054728507995605,0.3787391185760498
51,0,10000,10000,0.03896141052246094,0.5353152751922607
52,10000,10000,0,0.07601094245910645,0.04451155662536621
53,10000,10000,0,0.060011863708496094,0.03551840782165527
54,10000,10000,0,0.14417386054992676,0.02354741096496582
55,10000,10000,0,0.056054115295410156,0.022951126098632812
56,10000,10000,0,0.12407565116882324,0.033063650131225586
57,10000,10000,0,0.03795266151428223,0.034624338150024414
58,10000,10000,0,0.12656927108764648,0.037056922912597656
59,10000,10000,0,0.035605430603027344,0.028053760528564453
60,10000,10000,0,0.030985355377197266,0.045464277267456055
61,10000,10000,0,0.1515638828277588,0.02299046516418457
62,10000,10000,0,0.032631635665893555,0.03301215171813965
63,10000,10000,0,0.1176905632019043,0.0306396484375
64,10000,10000,0,0.03606867790222168,0.04299426078796387
65,10000,10000,0,0.03856348991394043,0.032959938049316406
66,10000,10000,0,0.1663041114807129,0.02899456024169922
67,10000,10000,0,0.0390012264251709,0.029697418212890625
68,10000,10000,0,0.12060260772705078,0.02793407440185547
69,10000,10000,0,0.04372000694274902,0.04898524284362793
70,10000,10000,0,0.04300403594970703,0.024521827697753906
71,10000,10000,0,0.12955117225646973,0.025055885314941406
72,10000,10000,0,0.03261709213256836,0.023053407669067383
73,10000,10000,0,0.11462235450744629,0.02305912971496582
74,10000,10000,0,0.03446674346923828,0.029996395111083984
75,10000,10000,0,0.031047821044921875,0.027072906494140625
76,10000,10000,0,0.15417146682739258,0.031055688858032227
77,10000,10000,0,0.02564406394958496,0.030961036682128906
78,10000,10000,0,0.12868547439575195,0.026978731155395508
79,10000,10000,0,0.06163382530212402,0.02900099754333496
80,10000,10000,0,0.03659319877624512,0.025066852569580078
81,10000,10000,0,0.12572646141052246,0.03470802307128906
82,10000,10000,0,0.02897930145263672,0.0200197696685791
83,10000,10000,0,0.1156308650970459,0.02499866485595703
84,10000,10000,0,0.03461289405822754,0.020010948181152344
85,10000,10000,0,0.03397536277770996,0.0196990966796875
86,10000,10000,0,0.14060330390930176,0.0239408016204834
87,10000,10000,0,0.045531511306762695,0.02507305145263672
88,10000,10000,0,0.13058257102966309,0.04455685615539551
89,10000,10000,0,0.07401490211486816,0.057613372802734375
90,10000,10000,0,0.07655692100524902,0.029982328414916992
91,10000,10000,0,0.19914579391479492,0.06950807571411133
92,10000,10000,0,0.03499794006347656,0.04600811004638672
93,10000,10000,0,0.05051994323730469,0.029003143310546875
94,10000,10000,0,0.18107056617736816,0.022990703582763672
95,10000,10000,0,0.0645453929901123,0.03500223159790039
96,10000,10000,0,0.1455698013305664,0.024998188018798828
