edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,14.907269716262817,1063.7754848003387,215.7690773010254
0,258426,258426,14.307884693145752,1075.2030749320984,215.73573875427246
0,258426,258426,14.880338668823242,1069.3384506702423,216.38726115226746
0,258426,258426,14.210612535476685,1053.5533714294434,215.87525248527527
0,258426,258426,14.115105628967285,1059.4060881137848,216.01287412643433
0,258426,258426,14.117267608642578,1053.788568019867,215.96976780891418
0,258426,258426,13.498751163482666,1040.2069771289825,216.2782211303711
0,258426,258426,14.186829566955566,1068.27121925354,216.0111801624298
0,258426,258426,13.419313669204712,1088.907636642456,215.94628429412842
0,258426,258426,14.839050769805908,1076.3256430625916,216.40323972702026
