edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,13.793175220489502,1052.187088251114,217.95397210121155
0,258426,258426,13.057103872299194,1047.8582956790924,217.42147588729858
0,258426,258426,14.595036029815674,1101.7799966335297,217.42197823524475
0,258426,258426,13.724454879760742,1074.7034168243408,217.47267651557922
0,258426,258426,14.04547667503357,1127.9554433822632,217.46755266189575
0,258426,258426,14.232223749160767,1032.3415358066559,217.7544469833374
0,258426,258426,13.739052534103394,1112.4878611564636,217.70465660095215
0,258426,258426,14.239835977554321,1050.9225602149963,217.93052172660828
0,258426,258426,13.33568286895752,1102.1829080581665,217.48007822036743
0,258426,258426,14.319206714630127,1082.4924712181091,216.8664755821228
