edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,14.847307682037354,1072.5178003311157,217.8102250099182
0,258426,258426,13.344520568847656,1048.0761528015137,218.1175570487976
0,258426,258426,13.975672721862793,1058.8662452697754,217.86938953399658
0,258426,258426,13.965008974075317,1042.7662971019745,218.21328496932983
0,258426,258426,14.869863748550415,1089.8445818424225,217.81472396850586
0,258426,258426,14.7167387008667,1083.9905552864075,218.11143374443054
0,258426,258426,13.889142990112305,1093.7127413749695,217.91965222358704
0,258426,258426,14.68314003944397,1081.7139580249786,218.19898462295532
0,258426,258426,13.86907172203064,1076.9152348041534,217.88979363441467
0,258426,258426,14.085108280181885,1079.239182472229,217.98826050758362
