edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,14.045777559280396,1039.4038753509521,217.1110246181488
0,258426,258426,13.746967077255249,1081.65673995018,216.8664219379425
0,258426,258426,14.639107704162598,1077.0558829307556,217.60756731033325
0,258426,258426,14.033633470535278,1062.35626912117,217.15785789489746
0,258426,258426,14.9623863697052,1062.0803656578064,217.00476455688477
0,258426,258426,14.390932321548462,1120.2926454544067,216.55802583694458
0,258426,258426,14.09999418258667,1054.7571280002594,217.05691814422607
0,258426,258426,14.454957008361816,1113.4619319438934,216.72810792922974
0,258426,258426,13.607791185379028,1066.7939965724945,216.92631912231445
0,258426,258426,14.307048082351685,1069.7688019275665,216.58638095855713
