edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,13.059237718582153,1106.0324940681458,215.5690085887909
0,258426,258426,13.642087459564209,1028.0256326198578,215.93707990646362
0,258426,258426,13.383797645568848,1037.6958694458008,215.84812474250793
0,258426,258426,13.76995849609375,1033.6541197299957,216.11120080947876
0,258426,258426,13.13719129562378,1039.5426182746887,215.96845316886902
0,258426,258426,13.669017553329468,1040.4086623191833,215.88430547714233
0,258426,258426,13.750294208526611,1037.344450712204,216.390278339386
0,258426,258426,13.669661283493042,1032.5332214832306,216.41100025177002
0,258426,258426,13.732126235961914,1029.1360521316528,215.9041485786438
0,258426,258426,13.025055646896362,1035.7168548107147,216.33688616752625
