edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,258426,258426,14.772860288619995,1089.7768294811249,217.08635306358337
0,258426,258426,13.76874303817749,1064.5922601222992,217.26715087890625
0,258426,258426,14.135565519332886,1092.7391607761383,217.65697503089905
0,258426,258426,14.007309675216675,1030.3273770809174,217.548579454422
0,258426,258426,14.605333089828491,1060.4426636695862,217.43309497833252
0,258426,258426,13.991041660308838,1076.956912279129,218.0319709777832
0,258426,258426,13.718419075012207,1074.48633146286,217.59093689918518
0,258426,258426,14.02874231338501,1046.9186470508575,217.06217312812805
0,258426,258426,13.887850284576416,1083.8225946426392,217.13832926750183
0,258426,258426,14.54247236251831,1078.1683061122894,217.51241064071655
