k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
13,0,10000,10000,0.03504538536071777,0.3611745834350586
14,0,10000,10000,0.031946420669555664,0.3425123691558838
15,0,10000,10000,0.03459596633911133,0.35485386848449707
16,0,10000,10000,0.03430485725402832,0.3132362365722656
17,0,10000,10000,0.0743563175201416,0.317122220993042
13,0,10000,10000,0.07074785232543945,0.3192589282989502
14,0,10000,10000,0.07565045356750488,0.31903076171875
15,0,10000,10000,0.0324864387512207,0.36263418197631836
16,0,10000,10000,0.03328537940979004,0.350710391998291
17,0,10000,10000,0.03301382064819336,0.35010576248168945
13,0,10000,10000,0.03391432762145996,0.3162672519683838
14,0,10000,10000,0.0748283863067627,0.31792330741882324
15,0,10000,10000,0.071685791015625,0.3191099166870117
16,0,10000,10000,0.07530713081359863,0.3199014663696289
17,0,10000,10000,0.03244924545288086,0.3589963912963867
13,0,10000,10000,0.03435158729553223,0.3507962226867676
14,0,10000,10000,0.03313398361206055,0.3533196449279785
15,0,10000,10000,0.03388619422912598,0.31612300872802734
16,0,10000,10000,0.07519769668579102,0.31821680068969727
17,0,10000,10000,0.07061624526977539,0.31737828254699707
13,0,10000,10000,0.07361459732055664,0.32077813148498535
14,0,10000,10000,0.03296065330505371,0.36275815963745117
15,0,10000,10000,0.03395438194274902,0.3533496856689453
16,0,10000,10000,0.033765316009521484,0.35347509384155273
17,0,10000,10000,0.03401803970336914,0.3163573741912842
13,0,10000,10000,0.07585835456848145,0.3218104839324951
14,0,10000,10000,0.07165980339050293,0.3197159767150879
15,0,10000,10000,0.07543349266052246,0.32002758979797363
16,0,10000,10000,0.033774375915527344,0.3652641773223877
17,0,10000,10000,0.0339505672454834,0.3520524501800537
13,0,10000,10000,0.03406047821044922,0.3538179397583008
14,0,10000,10000,0.03366398811340332,0.3176243305206299
15,0,10000,10000,0.07738757133483887,0.3198280334472656
16,0,10000,10000,0.07275009155273438,0.3205888271331787
17,0,10000,10000,0.07396697998046875,0.31794238090515137
13,0,10000,10000,0.03357720375061035,0.36232686042785645
14,0,10000,10000,0.03426980972290039,0.354142427444458
15,0,10000,10000,0.03434491157531738,0.3558495044708252
16,0,10000,10000,0.03386831283569336,0.3178119659423828
17,0,10000,10000,0.07741260528564453,0.319230318069458
13,0,10000,10000,0.07105445861816406,0.31878089904785156
14,0,10000,10000,0.07431387901306152,0.31914639472961426
15,0,10000,10000,0.03324484825134277,0.36478710174560547
16,0,10000,10000,0.034583091735839844,0.354447603225708
17,0,10000,10000,0.033878326416015625,0.35373783111572266
13,0,10000,10000,0.03418588638305664,0.31931090354919434
14,0,10000,10000,0.0759572982788086,0.3176872730255127
15,0,10000,10000,0.0712137222290039,0.3195486068725586
16,0,10000,10000,0.07544469833374023,0.32039356231689453
17,0,10000,10000,0.03340291976928711,0.3609776496887207
13,0,10000,10000,0.03440403938293457,0.3525071144104004
14,0,10000,10000,0.03372669219970703,0.3542788028717041
15,0,10000,10000,0.03371167182922363,0.319566011428833
16,0,10000,10000,0.07763242721557617,0.32117414474487305
17,0,10000,10000,0.07171106338500977,0.31755924224853516
13,0,10000,10000,0.07373404502868652,0.32002758979797363
14,0,10000,10000,0.03344106674194336,0.36359739303588867
15,0,10000,10000,0.03397846221923828,0.3523890972137451
16,0,10000,10000,0.03371119499206543,0.3537757396697998
17,0,10000,10000,0.033719539642333984,0.3140830993652344
13,0,10000,10000,0.07564234733581543,0.3196251392364502
14,0,10000,10000,0.07127213478088379,0.31665921211242676
15,0,10000,10000,0.07494783401489258,0.3196370601654053
16,0,10000,10000,0.033295631408691406,0.3640098571777344
17,0,10000,10000,0.033928871154785156,0.351717472076416
13,0,10000,10000,0.034076690673828125,0.35542893409729004
14,0,10000,10000,0.03358864784240723,0.3194429874420166
15,0,10000,10000,0.07716870307922363,0.3202943801879883
16,0,10000,10000,0.07228279113769531,0.3200187683105469
17,0,10000,10000,0.0739748477935791,0.3192479610443115
13,0,10000,10000,0.03339505195617676,0.364896297454834
14,0,10000,10000,0.03470206260681152,0.3545682430267334
15,0,10000,10000,0.03359866142272949,0.3540055751800537
16,0,10000,10000,0.03414273262023926,0.3179311752319336
17,0,10000,10000,0.07682490348815918,0.3179776668548584
13,0,10000,10000,0.0713202953338623,0.32105541229248047
14,0,10000,10000,0.0739753246307373,0.3204026222229004
