k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
13,1590,10000,10000,0.026978015899658203,0.2623589038848877
14,0,10000,10000,0.06425166130065918,0.25820422172546387
15,0,10000,10000,0.05801987648010254,0.25849056243896484
16,0,10000,10000,0.06150364875793457,0.26042962074279785
17,0,10000,10000,0.0306241512298584,0.2963380813598633
13,1590,10000,10000,0.029672622680664062,0.2854287624359131
14,0,10000,10000,0.02778911590576172,0.2922358512878418
15,0,10000,10000,0.028330087661743164,0.2622852325439453
16,0,10000,10000,0.060729026794433594,0.25892162322998047
17,0,10000,10000,0.05550026893615723,0.2590219974517822
13,1590,10000,10000,0.06041741371154785,0.26256442070007324
14,0,10000,10000,0.028328418731689453,0.29868245124816895
15,0,10000,10000,0.028172016143798828,0.2897934913635254
16,0,10000,10000,0.027727365493774414,0.28904294967651367
17,0,10000,10000,0.028428077697753906,0.25869083404541016
13,1590,10000,10000,0.061747074127197266,0.25916600227355957
14,0,10000,10000,0.05628705024719238,0.2609529495239258
15,0,10000,10000,0.059189558029174805,0.2610621452331543
16,0,10000,10000,0.028254270553588867,0.29740071296691895
17,0,10000,10000,0.028523683547973633,0.2864222526550293
13,1590,10000,10000,0.02954554557800293,0.28692054748535156
14,0,10000,10000,0.02850651741027832,0.26014041900634766
15,0,10000,10000,0.06052350997924805,0.2594287395477295
16,0,10000,10000,0.056606292724609375,0.2600226402282715
17,0,10000,10000,0.058255910873413086,0.2610440254211426
13,1590,10000,10000,0.02974843978881836,0.2971653938293457
14,0,10000,10000,0.028243303298950195,0.28867077827453613
15,0,10000,10000,0.027603864669799805,0.2885453701019287
16,0,10000,10000,0.028368234634399414,0.2596156597137451
17,0,10000,10000,0.06027722358703613,0.258420467376709
13,1590,10000,10000,0.05654501914978027,0.25977563858032227
14,0,10000,10000,0.05790972709655762,0.2619802951812744
15,0,10000,10000,0.028419017791748047,0.29892587661743164
16,0,10000,10000,0.028583526611328125,0.2876434326171875
