k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
15,0,10000,10000,0.06831836700439453,0.2749924659729004
16,0,10000,10000,0.031444549560546875,0.3156006336212158
17,0,10000,10000,0.029088258743286133,0.306760311126709
18,0,10000,10000,0.030298471450805664,0.3051161766052246
19,0,10000,10000,0.030428171157836914,0.27854156494140625
15,0,10000,10000,0.06393623352050781,0.2760279178619385
16,0,10000,10000,0.061005592346191406,0.27875280380249023
17,0,10000,10000,0.06515073776245117,0.27489733695983887
18,0,10000,10000,0.030852794647216797,0.31512928009033203
19,0,10000,10000,0.029758691787719727,0.30585527420043945
15,0,10000,10000,0.029724597930908203,0.3084230422973633
16,0,10000,10000,0.030710697174072266,0.2783968448638916
17,0,10000,10000,0.06747722625732422,0.27542543411254883
18,0,10000,10000,0.06100749969482422,0.27613162994384766
19,0,10000,10000,0.062226295471191406,0.2765953540802002
15,0,10000,10000,0.030493497848510742,0.31969499588012695
16,0,10000,10000,0.029402732849121094,0.30731940269470215
17,0,10000,10000,0.029702186584472656,0.3056631088256836
18,0,10000,10000,0.030126094818115234,0.27553391456604004
19,0,10000,10000,0.06386733055114746,0.27526140213012695
15,0,10000,10000,0.06060171127319336,0.2782320976257324
16,0,10000,10000,0.06393957138061523,0.2780578136444092
17,0,10000,10000,0.030059814453125,0.319077730178833
18,0,10000,10000,0.029886722564697266,0.3053867816925049
19,0,10000,10000,0.029804706573486328,0.3051626682281494
15,0,10000,10000,0.030460357666015625,0.27736854553222656
16,0,10000,10000,0.06627559661865234,0.2771434783935547
17,0,10000,10000,0.06310391426086426,0.27915000915527344
18,0,10000,10000,0.0644378662109375,0.2778897285461426
19,0,10000,10000,0.029993295669555664,0.3151283264160156
15,0,10000,10000,0.02956676483154297,0.309459924697876
16,0,10000,10000,0.029588937759399414,0.3087763786315918
17,0,10000,10000,0.030312776565551758,0.27489161491394043
18,0,10000,10000,0.06667613983154297,0.27411508560180664
19,0,10000,10000,0.06016254425048828,0.27665162086486816
15,0,10000,10000,0.0625152587890625,0.27759718894958496
16,0,10000,10000,0.02973794937133789,0.3191545009613037
17,0,10000,10000,0.029526948928833008,0.30693483352661133
18,0,10000,10000,0.029813766479492188,0.30533432960510254
19,0,10000,10000,0.030355215072631836,0.2729456424713135
15,0,10000,10000,0.06437945365905762,0.2753000259399414
16,0,10000,10000,0.061727046966552734,0.2779271602630615
17,0,10000,10000,0.06397342681884766,0.2759995460510254
18,0,10000,10000,0.029781103134155273,0.3164358139038086
19,0,10000,10000,0.029474258422851562,0.30657005310058594
15,0,10000,10000,0.02970099449157715,0.30870771408081055
16,0,10000,10000,0.03012990951538086,0.2760341167449951
17,0,10000,10000,0.06666016578674316,0.2743713855743408
18,0,10000,10000,0.06147193908691406,0.2774331569671631
19,0,10000,10000,0.06192588806152344,0.2755613327026367
15,0,10000,10000,0.029852628707885742,0.31731390953063965
16,0,10000,10000,0.02924966812133789,0.30979490280151367
17,0,10000,10000,0.029842853546142578,0.3061058521270752
18,0,10000,10000,0.030338287353515625,0.27550220489501953
19,0,10000,10000,0.06470394134521484,0.27520108222961426
15,0,10000,10000,0.06125330924987793,0.2784085273742676
16,0,10000,10000,0.0639033317565918,0.2757112979888916
17,0,10000,10000,0.03017902374267578,0.31827402114868164
18,0,10000,10000,0.029338598251342773,0.30465102195739746
19,0,10000,10000,0.0296785831451416,0.3063807487487793
15,0,10000,10000,0.030379533767700195,0.2768845558166504
16,0,10000,10000,0.06584048271179199,0.27532386779785156
17,0,10000,10000,0.06272649765014648,0.2764260768890381
18,0,10000,10000,0.06290793418884277,0.27698540687561035
19,0,10000,10000,0.029584407806396484,0.31598544120788574
15,0,10000,10000,0.029644489288330078,0.30942440032958984
16,0,10000,10000,0.029502153396606445,0.3077723979949951
17,0,10000,10000,0.03027486801147461,0.27425670623779297
18,0,10000,10000,0.06594085693359375,0.27610230445861816
19,0,10000,10000,0.0609896183013916,0.27582216262817383
15,0,10000,10000,0.06286406517028809,0.27706456184387207
16,0,10000,10000,0.029526948928833008,0.32038283348083496
17,0,10000,10000,0.029407262802124023,0.30553483963012695
18,0,10000,10000,0.029765844345092773,0.30420732498168945
19,0,10000,10000,0.030336618423461914,0.27373266220092773
15,0,10000,10000,0.06470966339111328,0.27610254287719727
16,0,10000,10000,0.06180524826049805,0.2795553207397461
17,0,10000,10000,0.06454038619995117,0.2744753360748291
18,0,10000,10000,0.02968764305114746,0.3166615962982178
19,0,10000,10000,0.02933502197265625,0.30505967140197754
15,0,10000,10000,0.029796123504638672,0.3085505962371826
16,0,10000,10000,0.030300378799438477,0.2754080295562744
17,0,10000,10000,0.06683635711669922,0.27490901947021484
18,0,10000,10000,0.06218981742858887,0.27699899673461914
19,0,10000,10000,0.06197690963745117,0.27753400802612305
15,0,10000,10000,0.029828548431396484,0.31957340240478516
16,0,10000,10000,0.029387950897216797,0.3096740245819092
17,0,10000,10000,0.029729366302490234,0.30534982681274414
18,0,10000,10000,0.030599117279052734,0.2746293544769287
19,0,10000,10000,0.06435227394104004,0.27358317375183105
15,0,10000,10000,0.060892581939697266,0.279538631439209
16,0,10000,10000,0.06399774551391602,0.2757725715637207
17,0,10000,10000,0.029898405075073242,0.32017040252685547
18,0,10000,10000,0.03085780143737793,0.30613017082214355
19,0,10000,10000,0.030112266540527344,0.3060619831085205
15,0,10000,10000,0.030541658401489258,0.2761530876159668
16,0,10000,10000,0.06590914726257324,0.27608156204223633
17,0,10000,10000,0.062241315841674805,0.27477121353149414
18,0,10000,10000,0.06311774253845215,0.27578258514404297
19,0,10000,10000,0.029647111892700195,0.3163793087005615
15,0,10000,10000,0.0295565128326416,0.3080291748046875
16,0,10000,10000,0.029722929000854492,0.3093533515930176
17,0,10000,10000,0.03030085563659668,0.27438831329345703
18,0,10000,10000,0.06618714332580566,0.27602720260620117
19,0,10000,10000,0.05990147590637207,0.27692437171936035
15,0,10000,10000,0.06267786026000977,0.2770059108734131
16,0,10000,10000,0.029942989349365234,0.3195633888244629
17,0,10000,10000,0.029459714889526367,0.3082289695739746
18,0,10000,10000,0.03008127212524414,0.30540013313293457
19,0,10000,10000,0.030131816864013672,0.2730140686035156
15,0,10000,10000,0.06413936614990234,0.2767040729522705
16,0,10000,10000,0.0616605281829834,0.2775437831878662
17,0,10000,10000,0.06445503234863281,0.27699708938598633
18,0,10000,10000,0.02970743179321289,0.3162834644317627
19,0,10000,10000,0.029513835906982422,0.30553364753723145
15,0,10000,10000,0.02975606918334961,0.3058664798736572
16,0,10000,10000,0.030408620834350586,0.27602124214172363
17,0,10000,10000,0.06711292266845703,0.27532386779785156
18,0,10000,10000,0.06188702583312988,0.2772641181945801
19,0,10000,10000,0.061569929122924805,0.27591919898986816
15,0,10000,10000,0.02982044219970703,0.3193216323852539
16,0,10000,10000,0.029278039932250977,0.3088548183441162
17,0,10000,10000,0.029580354690551758,0.3057126998901367
18,0,10000,10000,0.030516624450683594,0.2745044231414795
19,0,10000,10000,0.06455111503601074,0.27432894706726074
15,0,10000,10000,0.0611114501953125,0.27900075912475586
16,0,10000,10000,0.0637059211730957,0.2770955562591553
17,0,10000,10000,0.029700517654418945,0.3190789222717285
18,0,10000,10000,0.029488801956176758,0.30522966384887695
19,0,10000,10000,0.02976679801940918,0.3053879737854004
15,0,10000,10000,0.030295372009277344,0.2775733470916748
16,0,10000,10000,0.06561946868896484,0.27727770805358887
17,0,10000,10000,0.06256747245788574,0.27705812454223633
18,0,10000,10000,0.06447649002075195,0.27599453926086426
19,0,10000,10000,0.029630422592163086,0.3154885768890381
15,0,10000,10000,0.029528141021728516,0.308929443359375
16,0,10000,10000,0.029370546340942383,0.3076517581939697
17,0,10000,10000,0.03026747703552246,0.2746717929840088
18,0,10000,10000,0.06580281257629395,0.2751891613006592
19,0,10000,10000,0.0606684684753418,0.27541542053222656
15,0,10000,10000,0.062103986740112305,0.2775449752807617
16,0,10000,10000,0.029576539993286133,0.3188471794128418
17,0,10000,10000,0.029410123825073242,0.3052377700805664
18,0,10000,10000,0.030012130737304688,0.3040580749511719
19,0,10000,10000,0.03025960922241211,0.27507710456848145
15,0,10000,10000,0.0641789436340332,0.2751154899597168
16,0,10000,10000,0.06177687644958496,0.27855920791625977
17,0,10000,10000,0.0643007755279541,0.2760787010192871
18,0,10000,10000,0.02965569496154785,0.3172595500946045
19,0,10000,10000,0.02956080436706543,0.30805158615112305
15,0,10000,10000,0.029827594757080078,0.3074820041656494
16,0,10000,10000,0.030298233032226562,0.27612781524658203
17,0,10000,10000,0.06696748733520508,0.27582550048828125
18,0,10000,10000,0.06184697151184082,0.27678632736206055
19,0,10000,10000,0.06219959259033203,0.2764270305633545
15,0,10000,10000,0.029985666275024414,0.31949806213378906
16,0,10000,10000,0.02925419807434082,0.30948472023010254
17,0,10000,10000,0.029586076736450195,0.30506467819213867
18,0,10000,10000,0.030432462692260742,0.27562856674194336
19,0,10000,10000,0.06479859352111816,0.27420687675476074
15,0,10000,10000,0.06075286865234375,0.2785193920135498
16,0,10000,10000,0.06356072425842285,0.2770533561706543
17,0,10000,10000,0.02965378761291504,0.3185155391693115
18,0,10000,10000,0.029400110244750977,0.3052544593811035
