k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
14,0,10000,10000,0.030498981475830078,0.35474705696105957
15,0,10000,10000,0.03555440902709961,0.35371899604797363
16,0,10000,10000,0.03319239616394043,0.3187847137451172
17,0,10000,10000,0.07388544082641602,0.3208894729614258
18,0,10000,10000,0.06969380378723145,0.31906676292419434
14,0,10000,10000,0.07119917869567871,0.3189995288848877
15,0,10000,10000,0.03252768516540527,0.3641088008880615
16,0,10000,10000,0.03265881538391113,0.3534543514251709
17,0,10000,10000,0.03268575668334961,0.35318517684936523
18,0,10000,10000,0.033399343490600586,0.31757187843322754
14,0,10000,10000,0.07148289680480957,0.32225871086120605
15,0,10000,10000,0.07014632225036621,0.3208487033843994
16,0,10000,10000,0.07324886322021484,0.3228175640106201
17,0,10000,10000,0.0327143669128418,0.36440134048461914
18,0,10000,10000,0.03276348114013672,0.35060739517211914
14,0,10000,10000,0.033083438873291016,0.3562278747558594
15,0,10000,10000,0.0335841178894043,0.31995439529418945
16,0,10000,10000,0.07230591773986816,0.322023868560791
17,0,10000,10000,0.0696103572845459,0.3187122344970703
18,0,10000,10000,0.0720052719116211,0.3216407299041748
14,0,10000,10000,0.032907962799072266,0.36391401290893555
15,0,10000,10000,0.03370237350463867,0.3573033809661865
16,0,10000,10000,0.033968448638916016,0.35532522201538086
17,0,10000,10000,0.03380441665649414,0.3181629180908203
18,0,10000,10000,0.07323718070983887,0.31824612617492676
14,0,10000,10000,0.06898617744445801,0.32067227363586426
15,0,10000,10000,0.07265686988830566,0.32326769828796387
16,0,10000,10000,0.03431534767150879,0.3660433292388916
17,0,10000,10000,0.03441023826599121,0.35484981536865234
18,0,10000,10000,0.03342843055725098,0.35492515563964844
14,0,10000,10000,0.03347945213317871,0.32010388374328613
15,0,10000,10000,0.07419300079345703,0.3220071792602539
16,0,10000,10000,0.07111525535583496,0.32187318801879883
17,0,10000,10000,0.07256937026977539,0.3195986747741699
18,0,10000,10000,0.03298521041870117,0.36576175689697266
14,0,10000,10000,0.03384065628051758,0.35764169692993164
15,0,10000,10000,0.033416748046875,0.3583991527557373
16,0,10000,10000,0.03374171257019043,0.3252708911895752
17,0,10000,10000,0.07522773742675781,0.31886959075927734
18,0,10000,10000,0.0680084228515625,0.31869029998779297
14,0,10000,10000,0.07222509384155273,0.3216557502746582
15,0,10000,10000,0.03313779830932617,0.3682267665863037
16,0,10000,10000,0.03361821174621582,0.36254262924194336
17,0,10000,10000,0.033356428146362305,0.35360026359558105
18,0,10000,10000,0.03305172920227051,0.3181123733520508
14,0,10000,10000,0.0742337703704834,0.3208658695220947
15,0,10000,10000,0.07062864303588867,0.32146739959716797
16,0,10000,10000,0.07458043098449707,0.3219599723815918
17,0,10000,10000,0.03284597396850586,0.36423563957214355
18,0,10000,10000,0.033544063568115234,0.352855920791626
14,0,10000,10000,0.033788442611694336,0.3569216728210449
15,0,10000,10000,0.033579111099243164,0.32091331481933594
16,0,10000,10000,0.07607626914978027,0.3237917423248291
17,0,10000,10000,0.07103419303894043,0.3188893795013428
18,0,10000,10000,0.07086396217346191,0.319932222366333
