k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
14,0,10000,10000,0.08028030395507812,0.33871006965637207
15,0,10000,10000,0.06760597229003906,0.3410460948944092
16,0,10000,10000,0.07231688499450684,0.3381831645965576
17,0,10000,10000,0.03261375427246094,0.37418079376220703
18,0,10000,10000,0.032630205154418945,0.37084507942199707
14,0,10000,10000,0.03191328048706055,0.3758730888366699
15,0,10000,10000,0.032608747482299805,0.3422830104827881
16,0,10000,10000,0.07213997840881348,0.34077954292297363
17,0,10000,10000,0.06761026382446289,0.34085965156555176
18,0,10000,10000,0.06870532035827637,0.34001851081848145
14,0,10000,10000,0.03434419631958008,0.3787696361541748
15,0,10000,10000,0.034713029861450195,0.3757309913635254
16,0,10000,10000,0.033204078674316406,0.37857651710510254
17,0,10000,10000,0.03323864936828613,0.3370633125305176
18,0,10000,10000,0.07286834716796875,0.341402530670166
14,0,10000,10000,0.07073616981506348,0.3358328342437744
15,0,10000,10000,0.07377934455871582,0.34163522720336914
16,0,10000,10000,0.033811330795288086,0.3896677494049072
17,0,10000,10000,0.033677101135253906,0.37406468391418457
18,0,10000,10000,0.032871246337890625,0.37225770950317383
14,0,10000,10000,0.03304004669189453,0.334836483001709
15,0,10000,10000,0.07103157043457031,0.33906984329223633
16,0,10000,10000,0.06914901733398438,0.34177541732788086
17,0,10000,10000,0.07104182243347168,0.34072256088256836
18,0,10000,10000,0.03362917900085449,0.3826584815979004
14,0,10000,10000,0.03319191932678223,0.3757896423339844
15,0,10000,10000,0.03293156623840332,0.3722081184387207
16,0,10000,10000,0.03314828872680664,0.3407461643218994
17,0,10000,10000,0.07250452041625977,0.337857723236084
18,0,10000,10000,0.06701183319091797,0.33992505073547363
14,0,10000,10000,0.06872701644897461,0.3419768810272217
15,0,10000,10000,0.03291893005371094,0.3891725540161133
16,0,10000,10000,0.03313565254211426,0.37637877464294434
17,0,10000,10000,0.03324294090270996,0.37316370010375977
18,0,10000,10000,0.03356790542602539,0.33801913261413574
14,0,10000,10000,0.07020163536071777,0.3403005599975586
15,0,10000,10000,0.06823205947875977,0.33735227584838867
16,0,10000,10000,0.07232522964477539,0.3450474739074707
17,0,10000,10000,0.03325939178466797,0.3872487545013428
18,0,10000,10000,0.033150672912597656,0.37287163734436035
14,0,10000,10000,0.03354907035827637,0.3685626983642578
15,0,10000,10000,0.0327913761138916,0.3409245014190674
16,0,10000,10000,0.07163691520690918,0.3423614501953125
17,0,10000,10000,0.06811213493347168,0.33869457244873047
18,0,10000,10000,0.06912970542907715,0.3412637710571289
14,0,10000,10000,0.03330183029174805,0.38155674934387207
15,0,10000,10000,0.03335380554199219,0.3762085437774658
16,0,10000,10000,0.03292655944824219,0.37809038162231445
17,0,10000,10000,0.03296256065368652,0.3356199264526367
18,0,10000,10000,0.0724787712097168,0.34084010124206543
14,0,10000,10000,0.06573963165283203,0.3402838706970215
15,0,10000,10000,0.0687706470489502,0.34354496002197266
16,0,10000,10000,0.03309273719787598,0.38551950454711914
17,0,10000,10000,0.03342700004577637,0.37511730194091797
18,0,10000,10000,0.033171653747558594,0.3760645389556885
14,0,10000,10000,0.03258991241455078,0.33702802658081055
15,0,10000,10000,0.07115030288696289,0.3442521095275879
16,0,10000,10000,0.06970024108886719,0.3404054641723633
17,0,10000,10000,0.07031655311584473,0.33922910690307617
18,0,10000,10000,0.033644914627075195,0.38135457038879395
14,0,10000,10000,0.03352808952331543,0.37413978576660156
15,0,10000,10000,0.03399968147277832,0.3731710910797119
16,0,10000,10000,0.033121585845947266,0.33878278732299805
17,0,10000,10000,0.07289695739746094,0.3391396999359131
18,0,10000,10000,0.06696128845214844,0.3381490707397461
14,0,10000,10000,0.06651067733764648,0.34154629707336426
15,0,10000,10000,0.03361010551452637,0.3851189613342285
16,0,10000,10000,0.03319382667541504,0.37611818313598633
17,0,10000,10000,0.033425331115722656,0.37209606170654297
18,0,10000,10000,0.0332188606262207,0.33562731742858887
14,0,10000,10000,0.06996989250183105,0.3401188850402832
15,0,10000,10000,0.06696629524230957,0.3379838466644287
16,0,10000,10000,0.07122492790222168,0.3388841152191162
17,0,10000,10000,0.033556461334228516,0.38381338119506836
18,0,10000,10000,0.03309464454650879,0.3737516403198242
14,0,10000,10000,0.03335165977478027,0.3735063076019287
15,0,10000,10000,0.03328132629394531,0.33735108375549316
16,0,10000,10000,0.07892227172851562,0.34123992919921875
17,0,10000,10000,0.06916189193725586,0.336820125579834
18,0,10000,10000,0.06787586212158203,0.3427143096923828
14,0,10000,10000,0.033489227294921875,0.38498544692993164
15,0,10000,10000,0.03293728828430176,0.3774256706237793
16,0,10000,10000,0.03321075439453125,0.3768036365509033
