k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
14,0,10000,10000,0.0792391300201416,0.31497740745544434
15,0,10000,10000,0.0729682445526123,0.3079385757446289
16,0,10000,10000,0.03596186637878418,0.34595179557800293
17,0,10000,10000,0.03677535057067871,0.33816003799438477
18,0,10000,10000,0.03543281555175781,0.3418002128601074
14,0,10000,10000,0.03504014015197754,0.3127751350402832
15,0,10000,10000,0.07518386840820312,0.30930066108703613
16,0,10000,10000,0.06887626647949219,0.31159162521362305
17,0,10000,10000,0.06896853446960449,0.3126792907714844
18,0,10000,10000,0.03496122360229492,0.3523073196411133
14,0,10000,10000,0.03469562530517578,0.34867000579833984
15,0,10000,10000,0.03303933143615723,0.3496217727661133
16,0,10000,10000,0.033986806869506836,0.31107115745544434
17,0,10000,10000,0.07443523406982422,0.3085212707519531
18,0,10000,10000,0.06983041763305664,0.31148838996887207
14,0,10000,10000,0.07396173477172852,0.31378793716430664
15,0,10000,10000,0.03355240821838379,0.35124945640563965
16,0,10000,10000,0.033484697341918945,0.34342050552368164
17,0,10000,10000,0.033946990966796875,0.34172892570495605
18,0,10000,10000,0.03377056121826172,0.3053402900695801
14,0,10000,10000,0.07258343696594238,0.3125581741333008
15,0,10000,10000,0.0690772533416748,0.3112163543701172
16,0,10000,10000,0.07557320594787598,0.308971643447876
17,0,10000,10000,0.034255027770996094,0.35114526748657227
18,0,10000,10000,0.03374218940734863,0.34430789947509766
14,0,10000,10000,0.0333104133605957,0.35068225860595703
15,0,10000,10000,0.03401064872741699,0.31038904190063477
16,0,10000,10000,0.07428741455078125,0.3146681785583496
17,0,10000,10000,0.06925058364868164,0.31172966957092285
18,0,10000,10000,0.0709991455078125,0.31183767318725586
14,0,10000,10000,0.03396320343017578,0.36108827590942383
15,0,10000,10000,0.03370189666748047,0.34728550910949707
16,0,10000,10000,0.033150434494018555,0.3447413444519043
17,0,10000,10000,0.03393125534057617,0.3099100589752197
18,0,10000,10000,0.07184100151062012,0.309589147567749
14,0,10000,10000,0.07001733779907227,0.31638383865356445
15,0,10000,10000,0.07205915451049805,0.3101944923400879
16,0,10000,10000,0.03354620933532715,0.3587629795074463
17,0,10000,10000,0.03354454040527344,0.34570741653442383
18,0,10000,10000,0.03310251235961914,0.3418388366699219
14,0,10000,10000,0.03458905220031738,0.3112752437591553
