k,edit_distance,target_sequence_length,output_sequence_length,de_bruijn_graph_construction_time,euler_path_reconstruction_time
13,0,10000,10000,0.034554243087768555,0.363250732421875
14,0,10000,10000,0.03497123718261719,0.34775662422180176
15,0,10000,10000,0.034125566482543945,0.3198106288909912
16,0,10000,10000,0.07212281227111816,0.32264208793640137
17,0,10000,10000,0.07060050964355469,0.31943321228027344
13,0,10000,10000,0.07603859901428223,0.31949472427368164
14,0,10000,10000,0.03303360939025879,0.35787272453308105
15,0,10000,10000,0.03488421440124512,0.35855793952941895
16,0,10000,10000,0.03226733207702637,0.35611796379089355
17,0,10000,10000,0.03385043144226074,0.31979870796203613
13,0,10000,10000,0.07391929626464844,0.322979211807251
14,0,10000,10000,0.06961202621459961,0.3269338607788086
15,0,10000,10000,0.07101249694824219,0.32363128662109375
16,0,10000,10000,0.03307366371154785,0.3603177070617676
17,0,10000,10000,0.033490896224975586,0.3571031093597412
13,0,10000,10000,0.03330636024475098,0.3586091995239258
14,0,10000,10000,0.034171342849731445,0.3215928077697754
15,0,10000,10000,0.07242679595947266,0.32085371017456055
16,0,10000,10000,0.07202029228210449,0.32291722297668457
17,0,10000,10000,0.07239437103271484,0.3188161849975586
13,0,10000,10000,0.034275054931640625,0.3674318790435791
14,0,10000,10000,0.033928632736206055,0.35793113708496094
15,0,10000,10000,0.03319144248962402,0.3527817726135254
16,0,10000,10000,0.03472161293029785,0.31839585304260254
17,0,10000,10000,0.07283711433410645,0.3157615661621094
13,0,10000,10000,0.07133913040161133,0.3280935287475586
14,0,10000,10000,0.07329368591308594,0.32318115234375
15,0,10000,10000,0.03325700759887695,0.37711548805236816
16,0,10000,10000,0.03309988975524902,0.35909605026245117
17,0,10000,10000,0.03314661979675293,0.34961414337158203
13,0,10000,10000,0.0346837043762207,0.3228170871734619
14,0,10000,10000,0.07486510276794434,0.3191499710083008
15,0,10000,10000,0.07201361656188965,0.3236873149871826
16,0,10000,10000,0.06979084014892578,0.32271718978881836
17,0,10000,10000,0.03291940689086914,0.3735644817352295
13,0,10000,10000,0.03487277030944824,0.35721611976623535
14,0,10000,10000,0.03364682197570801,0.3602585792541504
15,0,10000,10000,0.03418254852294922,0.3207426071166992
16,0,10000,10000,0.0751802921295166,0.3186938762664795
17,0,10000,10000,0.06986308097839355,0.32015275955200195
13,0,10000,10000,0.07321405410766602,0.32412195205688477
14,0,10000,10000,0.03323173522949219,0.37747883796691895
15,0,10000,10000,0.03509402275085449,0.3581843376159668
16,0,10000,10000,0.0325469970703125,0.35832810401916504
17,0,10000,10000,0.034520626068115234,0.31630396842956543
13,0,10000,10000,0.07503390312194824,0.3214268684387207
14,0,10000,10000,0.07064986228942871,0.32442760467529297
15,0,10000,10000,0.07796859741210938,0.32288217544555664
16,0,10000,10000,0.03304624557495117,0.3672802448272705
17,0,10000,10000,0.03314661979675293,0.34966039657592773
13,0,10000,10000,0.03340411186218262,0.3633584976196289
14,0,10000,10000,0.03402090072631836,0.32268857955932617
15,0,10000,10000,0.07718014717102051,0.32077670097351074
16,0,10000,10000,0.07679510116577148,0.3278529644012451
17,0,10000,10000,0.0779428482055664,0.3209805488586426
13,0,10000,10000,0.03364992141723633,0.3676159381866455
14,0,10000,10000,0.03434634208679199,0.35594654083251953
15,0,10000,10000,0.03379011154174805,0.3551976680755615
16,0,10000,10000,0.034052371978759766,0.32256197929382324
17,0,10000,10000,0.0737607479095459,0.3186056613922119
13,0,10000,10000,0.07202863693237305,0.3252718448638916
14,0,10000,10000,0.07388734817504883,0.32642054557800293
15,0,10000,10000,0.03359103202819824,0.36884236335754395
16,0,10000,10000,0.0340428352355957,0.3556368350982666
17,0,10000,10000,0.03447675704956055,0.350841760635376
13,0,10000,10000,0.035396575927734375,0.3240201473236084
14,0,10000,10000,0.07495546340942383,0.31940460205078125
15,0,10000,10000,0.0738668441772461,0.32523441314697266
16,0,10000,10000,0.07351493835449219,0.32253456115722656
17,0,10000,10000,0.03525376319885254,0.364030122756958
13,0,10000,10000,0.0345301628112793,0.3561716079711914
14,0,10000,10000,0.033539772033691406,0.3567523956298828
15,0,10000,10000,0.0346066951751709,0.32248687744140625
16,0,10000,10000,0.07473063468933105,0.3203246593475342
17,0,10000,10000,0.07222151756286621,0.3191654682159424
13,0,10000,10000,0.07540416717529297,0.32539987564086914
14,0,10000,10000,0.03374624252319336,0.366610050201416
15,0,10000,10000,0.03492021560668945,0.3576679229736328
16,0,10000,10000,0.03390860557556152,0.35487937927246094
17,0,10000,10000,0.03418540954589844,0.3158564567565918
13,0,10000,10000,0.07669305801391602,0.32156968116760254
14,0,10000,10000,0.07242512702941895,0.32243967056274414
15,0,10000,10000,0.0741727352142334,0.3243095874786377
16,0,10000,10000,0.03310370445251465,0.3692638874053955
17,0,10000,10000,0.033761024475097656,0.35486364364624023
13,0,10000,10000,0.0334317684173584,0.35908937454223633
14,0,10000,10000,0.03416180610656738,0.3202202320098877
15,0,10000,10000,0.07591605186462402,0.320664644241333
16,0,10000,10000,0.07351851463317871,0.324249267578125
17,0,10000,10000,0.07405257225036621,0.32041072845458984
13,0,10000,10000,0.03364276885986328,0.36835551261901855
14,0,10000,10000,0.03398275375366211,0.35956501960754395
15,0,10000,10000,0.033421993255615234,0.3550288677215576
16,0,10000,10000,0.03505444526672363,0.3182964324951172
17,0,10000,10000,0.07458829879760742,0.31753063201904297
13,0,10000,10000,0.07096672058105469,0.32654857635498047
14,0,10000,10000,0.07716894149780273,0.3253755569458008
15,0,10000,10000,0.033469200134277344,0.36934852600097656
16,0,10000,10000,0.03369736671447754,0.35736799240112305
17,0,10000,10000,0.03446674346923828,0.3525261878967285
13,0,10000,10000,0.03499460220336914,0.32061028480529785
14,0,10000,10000,0.0751950740814209,0.3212580680847168
15,0,10000,10000,0.07318425178527832,0.3266565799713135
16,0,10000,10000,0.07449603080749512,0.3238799571990967
17,0,10000,10000,0.0338287353515625,0.3654940128326416
13,0,10000,10000,0.03474855422973633,0.35836172103881836
14,0,10000,10000,0.03388357162475586,0.356827974319458
15,0,10000,10000,0.03464102745056152,0.32041430473327637
16,0,10000,10000,0.07595682144165039,0.3202064037322998
17,0,10000,10000,0.07247734069824219,0.32313966751098633
