edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,10000,10000,0.019953489303588867,0.09310221672058105,0.10499739646911621
0,10000,10000,0.020594120025634766,0.0910334587097168,0.1045386791229248
0,10000,10000,0.018882036209106445,0.09026384353637695,0.10481858253479004
0,10000,10000,0.018901824951171875,0.09169626235961914,0.1042325496673584
0,10000,10000,0.019614696502685547,0.09410715103149414,0.10469722747802734
0,10000,10000,0.019504070281982422,0.09320521354675293,0.10424494743347168
0,10000,10000,0.01974654197692871,0.09214258193969727,0.10455656051635742
0,10000,10000,0.019365310668945312,0.09129953384399414,0.1051032543182373
0,10000,10000,0.019823312759399414,0.09137630462646484,0.10463833808898926
0,10000,10000,0.019941091537475586,0.0916280746459961,0.1046149730682373
0,10000,10000,0.01967763900756836,0.09350013732910156,0.10544276237487793
0,10000,10000,0.01967906951904297,0.09145283699035645,0.10491561889648438
0,10000,10000,0.019789934158325195,0.09160757064819336,0.10499382019042969
0,10000,10000,0.019631385803222656,0.0919647216796875,0.10437488555908203
0,10000,10000,0.019697189331054688,0.09165239334106445,0.10544109344482422
0,10000,10000,0.01965618133544922,0.0916740894317627,0.10476350784301758
0,10000,10000,0.019858837127685547,0.09212160110473633,0.10481977462768555
0,10000,10000,0.020372629165649414,0.09170675277709961,0.1043553352355957
0,10000,10000,0.020209550857543945,0.09205389022827148,0.10428452491760254
0,10000,10000,0.019723176956176758,0.09248042106628418,0.10476875305175781
0,10000,10000,0.019817352294921875,0.09200286865234375,0.10466670989990234
0,10000,10000,0.019731760025024414,0.09495306015014648,0.10415077209472656
0,10000,10000,0.0198671817779541,0.09179568290710449,0.10455322265625
0,10000,10000,0.01972365379333496,0.09243512153625488,0.10475921630859375
0,10000,10000,0.01981639862060547,0.09217047691345215,0.10495424270629883
0,10000,10000,0.01981830596923828,0.0919029712677002,0.10481953620910645
0,10000,10000,0.020003795623779297,0.09200191497802734,0.10497260093688965
0,10000,10000,0.01993393898010254,0.09193301200866699,0.10540652275085449
0,10000,10000,0.01996302604675293,0.0921175479888916,0.10470461845397949
0,10000,10000,0.019958972930908203,0.09276461601257324,0.10489463806152344
0,10000,10000,0.01993870735168457,0.09188485145568848,0.10427045822143555
0,10000,10000,0.019779443740844727,0.09255218505859375,0.10503697395324707
0,10000,10000,0.019812583923339844,0.09198522567749023,0.10424661636352539
0,10000,10000,0.019812822341918945,0.09268593788146973,0.10453343391418457
0,10000,10000,0.02006673812866211,0.09238171577453613,0.10454654693603516
0,10000,10000,0.019744396209716797,0.09165692329406738,0.10527753829956055
0,10000,10000,0.019954204559326172,0.09231758117675781,0.10449814796447754
0,10000,10000,0.019957542419433594,0.09194421768188477,0.10513567924499512
0,10000,10000,0.02016901969909668,0.09223341941833496,0.10464859008789062
0,10000,10000,0.01992201805114746,0.09203982353210449,0.1053016185760498
0,10000,10000,0.019997596740722656,0.0926368236541748,0.10484147071838379
0,10000,10000,0.020047903060913086,0.0921015739440918,0.10501790046691895
0,10000,10000,0.019932270050048828,0.09218144416809082,0.10486149787902832
0,10000,10000,0.01994156837463379,0.09198856353759766,0.10512208938598633
0,10000,10000,0.01988530158996582,0.09225988388061523,0.10458683967590332
0,10000,10000,0.01997518539428711,0.09183192253112793,0.10377860069274902
