edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,10000,10000,0.019883394241333008,0.10496282577514648,0.11681485176086426
0,10000,10000,0.01999187469482422,0.1042027473449707,0.11667728424072266
0,10000,10000,0.0203249454498291,0.10452532768249512,0.11658120155334473
0,10000,10000,0.0203859806060791,0.10417795181274414,0.1165614128112793
0,10000,10000,0.02019190788269043,0.10596752166748047,0.11639833450317383
0,10000,10000,0.020280122756958008,0.10422539710998535,0.11704039573669434
0,10000,10000,0.019919872283935547,0.10623645782470703,0.1159064769744873
0,10000,10000,0.019921541213989258,0.10401439666748047,0.11620593070983887
0,10000,10000,0.01998305320739746,0.1060183048248291,0.11624932289123535
0,10000,10000,0.020033836364746094,0.10399007797241211,0.11736488342285156
0,10000,10000,0.020110368728637695,0.10389399528503418,0.11606240272521973
0,10000,10000,0.01995086669921875,0.10349774360656738,0.1168062686920166
0,10000,10000,0.020293474197387695,0.10341405868530273,0.11607027053833008
0,10000,10000,0.02002096176147461,0.10346651077270508,0.11628580093383789
0,10000,10000,0.019778728485107422,0.10335779190063477,0.11614251136779785
0,10000,10000,0.019881725311279297,0.10352110862731934,0.11695241928100586
0,10000,10000,0.019916057586669922,0.10300660133361816,0.11627435684204102
0,10000,10000,0.0199282169342041,0.10332894325256348,0.11654472351074219
0,10000,10000,0.020470619201660156,0.10304117202758789,0.1160743236541748
0,10000,10000,0.01978754997253418,0.10316014289855957,0.11635088920593262
0,10000,10000,0.019855499267578125,0.10302257537841797,0.11627602577209473
0,10000,10000,0.019886493682861328,0.10326814651489258,0.11687660217285156
0,10000,10000,0.019850492477416992,0.1027989387512207,0.11621379852294922
0,10000,10000,0.019704103469848633,0.10335826873779297,0.11668062210083008
0,10000,10000,0.019847869873046875,0.10323929786682129,0.11591410636901855
0,10000,10000,0.019780874252319336,0.10332489013671875,0.11666226387023926
0,10000,10000,0.01984238624572754,0.10265493392944336,0.11605167388916016
0,10000,10000,0.0196077823638916,0.10335421562194824,0.11630010604858398
0,10000,10000,0.01962757110595703,0.10454511642456055,0.11629843711853027
0,10000,10000,0.019669532775878906,0.10515952110290527,0.1162266731262207
0,10000,10000,0.01937270164489746,0.10286259651184082,0.11626243591308594
0,10000,10000,0.019935131072998047,0.10302972793579102,0.11657190322875977
0,10000,10000,0.019314050674438477,0.1030275821685791,0.11635160446166992
0,10000,10000,0.019467592239379883,0.10328269004821777,0.11641120910644531
0,10000,10000,0.019393444061279297,0.10379600524902344,0.11696672439575195
0,10000,10000,0.019188642501831055,0.10385775566101074,0.11623120307922363
0,10000,10000,0.019695520401000977,0.10431694984436035,0.11620306968688965
0,10000,10000,0.020165681838989258,0.10479116439819336,0.1162421703338623
0,10000,10000,0.020499706268310547,0.10382080078125,0.11622858047485352
0,10000,10000,0.019746780395507812,0.1040339469909668,0.11630988121032715
0,10000,10000,0.01987481117248535,0.10382556915283203,0.11705875396728516
0,10000,10000,0.020029067993164062,0.10406875610351562,0.1161644458770752
0,10000,10000,0.019823551177978516,0.10395312309265137,0.11684370040893555
0,10000,10000,0.019828319549560547,0.10419487953186035,0.11610198020935059
0,10000,10000,0.019999027252197266,0.10406041145324707,0.11698317527770996
0,10000,10000,0.019991159439086914,0.10396623611450195,0.11638116836547852
0,10000,10000,0.01978754997253418,0.10456657409667969,0.11618947982788086
0,10000,10000,0.01980137825012207,0.10400199890136719,0.11622333526611328
0,10000,10000,0.01992630958557129,0.10465431213378906,0.11651492118835449
0,10000,10000,0.019909381866455078,0.10403060913085938,0.11681842803955078
0,10000,10000,0.019791841506958008,0.1038358211517334,0.11632061004638672
0,10000,10000,0.019777774810791016,0.10402655601501465,0.11703681945800781
0,10000,10000,0.02007579803466797,0.1041405200958252,0.11629438400268555
0,10000,10000,0.020091772079467773,0.10439467430114746,0.11634135246276855
0,10000,10000,0.019827604293823242,0.10395312309265137,0.1161198616027832
0,10000,10000,0.019778013229370117,0.10482478141784668,0.1162419319152832
