edit_distance,target_sequence_length,output_sequence_length,suffix_array_construction_time,adjacency_matrix_construction_time,sequence_reconstruction_time
0,101,101,0.0010063648223876953,0.003007173538208008,0.035007476806640625
0,101,101,0.0009937286376953125,0.001997709274291992,0.03352475166320801
0,101,101,0.0,0.001999378204345703,0.07101798057556152
0,101,101,0.0005083084106445312,0.0030133724212646484,0.03400063514709473
0,101,101,0.0009989738464355469,0.0019986629486083984,0.017998695373535156
0,101,101,0.0010008811950683594,0.0020003318786621094,0.026026248931884766
0,101,101,0.0009884834289550781,0.0010154247283935547,0.00897836685180664
0,101,101,0.0015048980712890625,0.0010068416595458984,0.012002706527709961
0,101,101,0.0,0.0009999275207519531,0.010000467300415039
0,101,101,0.0010051727294921875,0.0,0.01099252700805664
0,101,101,0.0,0.00099945068359375,0.015004873275756836
0,101,101,0.0009946823120117188,0.0010030269622802734,0.008996248245239258
0,101,101,0.0,0.0,0.013009309768676758
0,101,101,0.0,0.0009963512420654297,0.012011289596557617
0,101,101,0.0,0.0010006427764892578,0.009510040283203125
0,101,101,0.0,0.0020096302032470703,0.011003255844116211
0,101,101,0.0,0.0009946823120117188,0.010997295379638672
0,101,101,0.0,0.0010004043579101562,0.012007951736450195
0,101,101,0.0,0.0009982585906982422,0.008998870849609375
0,101,101,0.0,0.0009996891021728516,0.010000228881835938
0,101,101,0.0,0.0010001659393310547,0.01000070571899414
0,101,101,0.0,0.0009992122650146484,0.008999824523925781
0,101,101,0.0,0.0010008811950683594,0.008999824523925781
0,101,101,0.0010001659393310547,0.0,0.009510278701782227
0,101,101,0.0,0.0010018348693847656,0.007997274398803711
0,101,101,0.0010001659393310547,0.0010020732879638672,0.008997917175292969
0,101,101,0.0,0.0010001659393310547,0.009999752044677734
0,101,101,0.0,0.0009996891021728516,0.009000301361083984
0,101,101,0.0,0.0009999275207519531,0.010001420974731445
0,101,101,0.0,0.001004934310913086,0.009999275207519531
0,101,101,0.0,0.0009999275207519531,0.010035276412963867
0,101,101,0.0,0.0010001659393310547,0.008960247039794922
0,101,101,0.0,0.0010056495666503906,0.010040521621704102
0,101,101,0.0,0.0010025501251220703,0.008590221405029297
0,101,101,0.0,0.0010037422180175781,0.008000373840332031
0,101,101,0.0,0.0010023117065429688,0.008994102478027344
0,101,101,0.0,0.0009992122650146484,0.009021520614624023
0,101,101,0.0,0.0009791851043701172,0.00900125503540039
0,101,101,0.0,0.0,0.010003805160522461
0,101,101,0.0,0.0009949207305908203,0.007999897003173828
0,101,101,0.0,0.001008749008178711,0.00895071029663086
0,101,101,0.0,0.00099945068359375,0.009001731872558594
0,101,101,0.0,0.0010547637939453125,0.010950326919555664
0,101,101,0.0,0.0010008811950683594,0.009509801864624023
0,101,101,0.0,0.0010001659393310547,0.00900125503540039
0,101,101,0.0,0.003000974655151367,0.009001970291137695
0,101,101,0.0,0.0010008811950683594,0.011995792388916016
0,101,101,0.0010006427764892578,0.0009987354278564453,0.01000070571899414
0,101,101,0.0,0.0010006427764892578,0.007999181747436523
0,101,101,0.0,0.0009827613830566406,0.016005277633666992
0,101,101,0.0,0.000993967056274414,0.014011621475219727
0,101,101,0.0,0.0009987354278564453,0.016095399856567383
0,101,101,0.0,0.0010008811950683594,0.011998891830444336
0,101,101,0.0,0.0009984970092773438,0.011002063751220703
0,101,101,0.0,0.0009996891021728516,0.014995574951171875
0,101,101,0.0009996891021728516,0.0010013580322265625,0.013002157211303711
0,101,101,0.0010387897491455078,0.0,0.019970417022705078
0,101,101,0.0,0.0020415782928466797,0.011313438415527344
0,101,101,0.0,0.0009968280792236328,0.010991334915161133
0,101,101,0.0,0.0019774436950683594,0.01199197769165039
0,101,101,0.0010013580322265625,0.0,0.014000892639160156
0,101,101,0.0010883808135986328,0.0009503364562988281,0.01195979118347168
0,101,101,0.0,0.0010008811950683594,0.011004924774169922
0,101,101,0.0,0.0009946823120117188,0.00899958610534668
0,101,101,0.0,0.001001596450805664,0.011009931564331055
0,101,101,0.0010027885437011719,0.0,0.014174938201904297
0,101,101,0.0010004043579101562,0.0,0.012004375457763672
0,101,101,0.0009984970092773438,0.0,0.009998559951782227
0,101,101,0.0010404586791992188,0.0009598731994628906,0.009037971496582031
0,101,101,0.0,0.0009613037109375,0.00900411605834961
0,101,101,0.0009989738464355469,0.0,0.00999903678894043
0,101,101,0.0,0.0010519027709960938,0.02896285057067871
0,101,101,0.0010030269622802734,0.0009970664978027344,0.024536848068237305
0,101,101,0.0009927749633789062,0.002000093460083008,0.013995885848999023
0,101,101,0.0,0.0010404586791992188,0.008004903793334961
0,101,101,0.0009989738464355469,0.0,0.008954524993896484
0,101,101,0.0,0.0010073184967041016,0.008998870849609375
0,101,101,0.0,0.0010695457458496094,0.008964300155639648
0,101,101,0.0,0.0010025501251220703,0.008971214294433594
0,101,101,0.0,0.0019974708557128906,0.009002208709716797
0,101,101,0.0,0.0,0.009554862976074219
0,101,101,0.0009953975677490234,0.0,0.009964227676391602
0,101,101,0.0,0.0009980201721191406,0.008997201919555664
0,101,101,0.0,0.0010433197021484375,0.0089569091796875
0,101,101,0.0,0.00099945068359375,0.008000612258911133
0,101,101,0.0,0.0010006427764892578,0.010039329528808594
0,101,101,0.0,0.0,0.009960174560546875
0,101,101,0.0,0.00099945068359375,0.008000373840332031
